T12,2500.93752421503,4564.60049212671,2356.43863288707,3212.71017439147,2454.94754425639,2844.76648785364,2540.5382302959,2718.01964381255,2589.31208327539,2669.1597681335,2613.56435656603,2649.16010088102,2624.91793101709,2640.69892175298,2630.07872200976,2637.0537307088,2632.38964361953,2635.46737591704
T13,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423,2933.27230882423
T14,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399,4774.64321129399
T15,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632,1674.67418242632
T16,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304,1198.74975362304
T17,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778,2141.18559673778
T18,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436,2034.56786617436
T19,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097,3634.62676249097
T20,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372,3454.58078380372
T21,4226.83592814201,4121.21581285206,4017.7221138973,3916.32244881027,3816.9847678589,3719.67735229254,3624.36881258836,3531.02808669803,3439.62443829496,3350.12745502175,3262.50704673816,3176.73344376936,3092.77719515465,3010.60916689659,2930.2005402104,2851.52280977394,2774.5477819779,2699.24757317655
T22,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687,2112.658029687
T23,2848.27728112312,2834.65443819959,2821.46901204894,2808.70535764234,2796.3484768508,2784.38398708505,2772.79809169312,2761.57755200429,2750.70966091656,2740.18221793099,2729.98350554401,2720.10226691388,2710.52768472382,2701.24936116902,2692.25729900029,2683.54188356092,2675.09386575778,2666.9043459118
T24,2093.87985342643,2068.27231718257,2043.58109866011,2019.76702537992,1996.79292059561,1974.62348538787,1953.22518860243,1932.56616405633,1912.61611448322,1893.34622172999,1874.72906275595,1856.73853102018,1839.3497628755,1822.5390686165,1806.28386785625,1790.56262893123,1775.35481205637,1760.64081597358
T25,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016,3140.28546782016
T26,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939,2675.14182365939
T27,3729.7890941676,3188.95614203689,3170.90148870257,3156.38609445367,3144.71615727462,3135.33388136618,3127.79081580623,3121.72641964084,3116.85082886698,3112.93100160869,3109.77957925855,3107.24593117293,3105.20895487825,3103.57128765499,3102.25465282661,3101.19611831688,3100.34508864323,3099.66088657069
T28,2653.93438151564,2619.59637958313,2585.38486580592,2551.30056708837,2517.3442214985,2483.51657854885,2449.81839948711,2416.25045759719,2382.81353851094,2349.5084405313,2316.33597496713,2283.29696648052,2250.39225344699,2217.62268832931,2184.98913806558,2152.4924844722,2120.1336246626,2087.91347148241
T29,6746.32632428757,6734.31194576113,6723.71382217891,6714.36500540769,6706.11822716021,6698.84357913497,6692.42646662108,6686.76580333222,6681.77241903351,6677.36765487741,6673.48212432132,6670.05462010833,6667.03115009298,6664.36408672392,6662.01141678559,6659.93607958029,6658.10538312535,6656.49048916907
T30,8189.81769377298,8197.66021787372,8204.76099602805,8211.18986312377,8217.01013720817,8222.27921702662,8227.04912672258,8231.36701200625,8235.27559181899,8238.81356924334,8242.01600513903,8244.91465772535,8247.53829108274,8249.91295531126,8252.06224086273,8254.00750935614,8255.76810299253,8257.36153450612
T31,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921,3402.88122552921
T32,3298.56412444254,3195.15780095977,3097.44526693077,3005.11300924288,2917.86477753485,2835.42063367007,2757.51605354813,2683.90107837258,2614.33951265187,2548.60816636019,2486.49613882671,2427.80414205549,2372.34386130493,2319.93735087523,2270.41646316515,2223.62230916621,2179.40474866333,2137.6219085062
T33,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985,2638.3438742985
T34,2429.98487770988,2401.00904103644,2375.66283076339,2353.46444975663,2334.00189824208,2316.92164165391,2301.91936211444,2288.73236395596,2277.13330097824,2266.92496668304,2257.93594469671,2250.01695945957,2243.03780029432,2236.88471757426,2231.45820968008,2226.67113509211,2222.4470963117,2218.7190520951
T35,1759.36063502304,2005.99563794343,2212.9739587355,2384.64556332877,2525.83184213111,2641.22089529568,2735.08227226992,2811.15775599511,2872.64657593111,2922.23839605863,2962.16761836382,2994.2743207833,3020.06402489788,3040.7624728866,3057.36386149027,3070.67223125473,3081.33636027902,3089.87881439032
T36,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515,4667.56740536515
T37,4225.3699831899,4215.8146402215,4206.89026334096,4198.55411203005,4190.76647395005,4183.49043418427,4176.69166398647,4170.33822716876,4164.40040246434,4158.85052037821,4153.6628131955,4148.81327695515,4144.27954431923,4140.04076737607,4136.07750951166,4132.37164556886,4128.90626958992,4125.66560950538
T38,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441,2364.89828029441
T39,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899,5525.64350671899
T40,5952.02251245678,5967.74039754276,5981.43616182158,5993.36793854166,6003.76140192336,6012.81372721825,6020.69709803279,6027.56180484087,6033.53897650162,6038.74298389534,6043.2735517775,6047.21761183012,6050.65092679427,6053.63951258744,6056.24088249776,6058.50513493622,6060.47590383013,6062.19118856061
T41,5754.21575722145,5604.06627506284,5559.4921956715,5546.25972543569,5542.33147226855,5541.16531261203,5540.81912098775,5540.71634891872,5540.68583952036,5540.67678235729,5540.67409360539,5540.6732954099,5540.67305845384,5540.67298810995,5540.67296722733,5540.67296102802,5540.67295918767,5540.67295864133
T42,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404,4774.19070349404
T43,5711.73586240527,5766.21530403147,7121.50952347992,7191.88849645474,6044.49361399097,6664.19011340348,8630.76249882723,8116.83697081329,5059.44610638678,3746.41657482165,5353.25754367316,6435.65768923871,5711.73586240527,5766.21530403147,7121.50952347992,7191.88849645473,6044.49361399097,6664.19011340347
T44,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874,4723.88186543874
T45,1904.99083995893,1865.89593137843,1827.47666227207,1789.72356007303,1752.62725391666,1716.17847388478,1680.36805025303,1645.18691274133,1610.62608976747,1576.67670770372,1543.32999013663,1510.5772571298,1478.40992448986,1446.81950303546,1415.79759786933,1385.33590765349,1355.42622388746,1326.06043018961
T46,3984.8501791328,4600.65570322828,4314.48697156114,4447.47139566852,4385.67269057539,4414.3909406774,4401.04538776204,4407.24715082156,4404.36515220446,4405.70443523563,4405.0820619191,4405.37128274555,4405.23687999364,4405.29933780466,4405.27031326386,4405.283801152,4405.27753324486,4405.28044598105
T47,1666.83273166125,1652.16966858351,1638.33737519806,1625.28537306364,1612.96657456844,1601.3370259475,1590.355672236,1579.9841420923,1570.18655063364,1560.929318615,1552.18100644841,1543.91216170981,1536.09517891394,1528.70417045758,1521.71484773867,1515.10441155492,1508.85145097146,1502.93584992494
T48,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054,3914.70623034054
T49,3058.34598889959,3045.30980987117,3032.3165536325,3019.36612056863,3006.45841119879,2993.59332617634,2980.77076628877,2967.99063245756,2955.25282573822,2942.55724732018,2929.90379852678,2917.2923808152,2904.72289577639,2892.19524513506,2879.70933074961,2867.26505461208,2854.8623188481,2842.50102571684
T50,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863,3403.16659506863
T51,4229.70530061502,4311.32623551865,4382.71819264254,4445.16309783748,4499.78222220241,4547.55631581465,4589.3432182414,4625.89326204957,4657.86274590208,4685.82571916582,4710.28428963746,4731.67763947454,4750.38991122331,4766.75710554613,4781.07311450528,4793.59499873759,4804.54760327806,4814.12759491467
T52,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157,6577.33858093157
T53,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863,3838.99074763863
T54,4922.52838907788,5181.93474701957,5476.1143110575,5725.86198722537,5863.90886791416,5852.94440090717,5695.61144170398,5433.79600674024,5137.40202266857,4885.61885488255,4745.70095331047,4754.94558069025,4910.69766585311,5171.05996373834,5466.11822635779,5716.67360096151,5855.4629168573,5845.18089519393
T55,3960.45184668499,4078.44446655184,4180.72615321886,4269.38884618436,4346.2459393753,4412.86936999973,4470.6217689506,4520.68433032458,4564.08097006341,4601.69926782793,4634.30862042337,4662.57597806272,4687.07948531797,4708.32030575362,4726.73287208871,4742.69377153095,4756.52944801238,4768.52287885829
T56,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065,5687.29360332065
T57,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757,3401.7205696757
T58,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266,2661.97479081266
T59,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254,3881.77658106254
T60,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513,2678.01726361513
T61,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346,2993.39436805346
T62,3600.60638131447,3592.04022054592,3583.87362382494,3576.08759548015,3568.66407404043,3561.58588364403,3554.83668819194,3548.40094807369,3542.26387930592,3536.41141493501,3530.8301685651,3525.50739988246,3520.43098205575,3515.58937089981,3510.97157569819,3506.56713158638,3502.36607340431,3498.35891093262
T63,6223.71295208185,6283.25970170348,6332.74695121892,6373.87409720363,6408.05344952992,6436.45873021434,6460.0653791367,6479.68405073285,6495.98845194045,6509.53847735557,6520.79943606313,6530.15803039254,6537.93563531029,6544.39933446504,6549.771091864,6554.23537413679,6557.94548513605,6561.02883040539
T64,2616.6124965614,2576.64956288808,2543.70817286833,2516.49415843623,2493.96985943006,2475.29808551362,2459.79976093551,2446.92153154772,2436.21072166531,2427.29578174622,2419.870886832,2413.68370768604,2408.52563215167,2404.22389684966,2400.6352212954,2397.64063296605,2395.14124312278,2393.05478643514
T65,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413,3373.79874061413
T66,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149,6148.23113011149
T67,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989,7619.00580695989
T68,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708,2839.12337284708
T69,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702,9625.48437730702
T70,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767,4734.02214123767
T71,6368.36211818867,6423.30942685706,6469.82169331794,6509.19379331258,6542.52182430182,6570.73362021239,6594.61458181966,6614.82954187026,6631.9412736576,6646.42615831871,6658.68744702128,6669.06648725289,6677.852225746,6685.289252595,6691.58461050899,6696.91355876611,6701.42445233484,6705.24287199415
T72,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029,9128.37712411029
T73,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344,3994.96090505344
T74,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269,4358.75962615269
T75,1766.81325764719,1746.57656326203,1726.54492445104,1706.71653500322,1687.08960221874,1667.66234682583,1648.43300289813,1629.39981777236,1610.56105196652,1591.91497909832,1573.45988580415,1555.19407165834,1537.11584909289,1519.22354331752,1501.51549224015,1483.99004638779,1466.64556882773,1449.48043508921
T76,6938.77592016035,6967.42725710012,6698.81935623586,6509.40665340007,6451.72795367812,6542.8516934718,6759.81910005113,7045.81100419746,7325.38606839397,7524.70749959817,7591.33864170696,7508.30334895812,7298.64377780182,7019.25443385947,6745.64472037538,6551.71292713324,6489.95127196035,6577.38610011133
T77,7591.82595896624,7691.41750214576,7791.67411462334,7892.59600849891,7994.18339460817,8096.43648253802,8199.35548064159,8302.9405960531,8407.19203470242,8512.11000132931,8617.69469949751,8723.9463316085,8830.86509891505,8938.45120153452,9046.70483846193,9155.62620758282,9265.21550568588,9375.47292847536
T78,4025.76040617105,3993.26521102697,3960.77001588289,3928.27482073881,3895.77962559473,3863.28443045064,3830.78923530656,3798.29404016248,3765.7988450184,3733.30364987432,3700.80845473024,3668.31325958615,3635.81806444207,3603.32286929799,3570.82767415391,3538.33247900983,3505.83728386575,3473.34208872166
T79,4109.73811409384,4629.12099643765,5312.54014318948,4476.64512620143,4797.6386095118,4540.67780262909,5307.95880818239,4016.57003470863,3941.22788036735,5225.68589789388,3925.91607333484,4506.31977080901,4109.73811409384,4629.12099643765,5312.54014318947,4476.64512620143,4797.6386095118,4540.67780262909
T80,7743.7642975917,7998.7649325165,8726.70925763843,8204.04055572085,8144.32017099441,7758.85389189231,8386.33422315575,7473.00224002655,7402.60073358943,8354.38232224908,7074.50262990844,7661.97805774639,7690.7578665245,7948.50959572037,8679.06223018073,8158.86646336995,8101.49066559579,7718.24728670716
T81,5681.52566255975,5737.42028629633,5793.86444618245,5850.86354158897,5908.42302491137,5966.54840207376,6025.24523307062,6084.51913248074,6144.37577001959,6204.82087106345,6265.86021721263,6327.49964682593,6389.74505559497,6452.60239708918,6516.07768334147,6580.17698540391,6644.906433945,6710.27221981625
T82,8246.30091637599,8416.03291780049,8587.52869283022,8760.78894920525,8935.81438801726,9112.60570383583,9291.16358483118,9471.48871289347,9653.58176374869,9837.44340707143,10023.0743065945,10210.4751202158,10399.6465001019,10590.589092789,10783.3035392817,10977.7904751485,11174.0505306154,11372.0843306565
T83,6617.78478890033,6561.47302002933,6309.61301837527,6385.72746631568,6667.52545107476,6122.55300024404,6740.81267494844,6114.89762249044,6134.66822958315,6896.1459200354,5694.15496811185,6109.17749822151,6666.48084534337,6606.07890864108,6350.47228797897,6423.15480975635,6701.80912894302,6153.95706102218
T84,5997.21299906298,6141.13197191805,6285.05094477313,6428.96991762821,6572.88889048329,6716.80786333837,6860.72683619345,7004.64580904852,7148.5647819036,7292.48375475868,7436.40272761376,7580.32170046884,7724.24067332391,7868.15964617899,8012.07861903407,8155.99759188915,8299.91656474423,8443.83553759931
T85,4867.97055867449,4894.82452032465,4920.88368460554,4946.16820011364,4970.69793884511,4994.49248147122,5017.57110448975,5039.95276911666,5061.65611178981,5082.69943616379,5103.10070648238,5122.8775422214,5142.04721390154,5160.62663997683,5178.63238471018,5196.08065695316,5212.98730975219,5229.36784070882
T86,9457.73585685932,9550.54067810926,9642.6135556362,9733.96026221794,9824.58652510292,9914.4980263692,10003.7004032808,10092.1992486412,10180.0001111438,10267.1084957199,10353.529863884,10439.2696340761,10524.3331820012,10608.7258409669,10692.4529022173,10775.5196152648,10857.9311882195,10939.6927881155
T87,9629.77154351031,9927.59040283322,10230.7754958908,10539.3559515087,10853.3606988185,11172.8184710207,11497.7578090328,11828.2070650268,12164.1944058622,12505.7478164168,12852.8951028206,13205.663895597,13564.0816527134,13928.1756625471,14297.9730467675,14673.5007631391,15054.7856082481,15441.8542201555
T88,8723.12510512023,8846.51265051012,9012.4331772056,9238.00592907384,9533.18313209301,9182.19146336037,9969.15204676515,8661.61231549658,8586.1502312123,9910.47167032745,8642.14394526934,9214.20304216843,9877.29223368168,9962.42109525011,10091.3511486385,10281.1595986852,10541.7580258623,10157.3338090903
T89,2100.21599326099,1564.384237977,2068.00445681816,1540.70048534664,1963.93878206404,1892.1779958896,1863.38260786223,1847.29656045845,1800.47366844795,2667.84840005106,1968.24433381148,2168.79252465962,1763.98842022275,1269.862556182,1734.09538637173,1248.202237617,1637.66699134148,1571.31076798327
T90,2813.99808034785,2804.66515620926,2795.72446313113,2787.15951697594,2778.95452637844,2771.09436363073,2763.56453679105,2756.35116296464,2749.44094270762,2742.82113550646,2736.47953628814,2730.4044529173,2724.5846846393,2719.0095014291,2713.66862420814,2708.55220589255,2703.65081323793,2698.95540944704
T91,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639,5512.66842428639
T92,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598,3372.25105375598
T93,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386,6416.86463068386
T94,4370.93067026747,4162.21583776781,4583.27541249503,4669.50661886297,4223.30407239808,4444.42100262968,4498.74328613549,4360.62212555028,5080.74556162842,5122.84194259219,4249.68476289477,4258.98796608187,4370.93067026747,4162.21583776781,4583.27541249503,4669.50661886297,4223.30407239808,4444.42100262968
T95,5473.62749269956,5725.16671435211,6024.98708816778,5990.56838770057,5820.27557424166,5369.43759336722,6143.81719936685,5846.1178148199,6764.45073679053,7081.18919810144,5920.06658393231,6297.96874409099,5779.53488174144,5992.57855769463,6258.7476853989,6194.91242921656,5998.90485478633,5525.58807189933
