T15,4732.61911583462,4646.00373932944,4820.26116551046,4855.64796000606,4803.94699993839,4790.94439250323,4805.74287948508,4810.36782476163,4806.13728537878,4804.54634138556,4805.7393954783,4806.2744291462,4805.94182046182
T16,4827.09370234962,4696.47514804184,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486,4747.36624336486
T17,12039.1064809402,12044.3593304845,12034.1946852453,12017.017280042,12013.7944037277,12020.6710288517,12016.4196822078,12000.394943059,11993.1140364201,11999.4238121302,12000.3488471354,11987.2260555331,11976.7405057252
T18,4322.16257534843,4317.67941181225,4310.8274535195,4305.01065560226,4299.0885297443,4293.43335781644,4287.91416909223,4282.56772269773,4277.37516826257,4272.33637700465,4267.44519246678,4262.69766174194,4258.08928868093
T19,2748.62699228082,2828.50828635424,2975.61380287823,3087.32593184171,3105.38674865809,3113.79169088877,3293.77968616619,3803.55943277156,4642.70719886964,5452.21506077982,5583.3039687014,4827.3336197299,3750.07067346996
T20,3934.34084122223,4038.98255057571,3963.86870778297,3735.47364999418,3738.24741287626,3775.83666494302,3741.88052466396,3585.09647854435,3590.23170652737,3946.39376267739,4495.25403215607,4906.56928851693,4913.10269994778
T21,2260.18606510329,2592.94785647688,2674.16908162763,2839.85303325629,2984.650521071,3161.78270576725,3196.40206794382,3105.0518377103,2860.00539749708,2554.08681876732,2239.55379645734,1982.92786398268,1801.44076229185
T22,3309.12942863608,3372.75634437505,3538.80829525786,3712.2969104733,3788.50677006584,3758.98291375108,3728.94199684137,3812.36681032513,4023.23730558522,4239.10433388515,4277.36839152398,4071.45783855071,3742.81008500509
T23,717.747520996951,716.103607944079,723.993287918439,719.766675075496,697.403642609344,692.327922563968,708.371347833914,741.328712673453,779.377866235551,811.829632461308,828.226796656888,818.840614856533,787.996974737233
T24,6304.30192734694,6139.01017751487,6373.50716952153,6678.31504265495,6893.22373481914,7509.2610778335,8877.94305046432,10628.1947901149,11958.9691465635,12393.8476615201,11923.524333426,10676.4549040558,8940.31497604869
T25,1557.66445983599,1869.71639896608,2197.41906003188,2453.91226983499,2606.0026923426,2689.75652483604,2758.32353441153,2825.59453548045,2855.83035559454,2798.52360997227,2634.1678699474,2390.92624733906,2123.55340495727
T26,3283.54375126911,3465.51817528262,3664.39682981568,3903.80290396282,4210.75706205071,4598.03228235397,5044.06875552252,5478.82517949871,5790.5705284863,5865.83457355686,5649.43964730245,5181.83093169314,4579.81013491574
T27,2182.71038802264,2294.84527905649,2480.1978067822,2750.41309416059,3079.81981158891,3394.52502641577,3593.38881827066,3606.95062846359,3446.7645359669,3190.84304548908,2924.12467886481,2695.05265170728,2511.52137875534
T28,3663.17664502166,3773.10989621229,4088.15248057699,4495.504659641,4792.40107882026,5009.45213511746,5460.89108733007,6378.16550757533,7448.51291974742,7732.29236335997,6778.1246037672,5380.89135248546,4384.31831214225
T29,888.112755660674,965.028981540362,1013.28633694079,1070.06031066746,1133.00514762578,1208.79943628075,1285.58280641864,1334.7537507177,1324.55606732317,1246.27486776484,1124.45747673787,998.20739651163,896.191825564493
T30,3788.57978336356,3842.46404165951,3970.35325631704,4189.20109096778,4497.24677675658,4871.08516708285,5266.59352832722,5625.17036857873,5885.32445667366,5997.19478377045,5935.62121675462,5707.22699478845,5348.88719106108
T31,862.679558570684,942.76293450681,1072.56555555884,1238.40751966173,1415.41738024361,1584.13792750378,1734.22324218428,1851.03972212166,1903.2074206022,1852.94649189119,1688.40932199572,1447.44465003128,1202.90533021787
T32,4502.88904953315,4826.21747565109,5205.20423377136,5540.19311533199,5731.37404665864,5755.49448413159,5801.97607185834,5939.11138231913,6016.14237106048,5814.44914755946,5322.3725339308,4770.5029023439,4385.3784697639
T33,1728.14486300448,1848.67566530732,2059.13275846137,2409.1600907205,2622.57856775507,2524.5905947874,2486.63581002066,2916.32524505641,3534.33284071088,3520.9512676304,2767.13169597954,2099.27932745583,1984.46417935099
T34,1427.79476699982,1525.3144472014,1623.45838304575,1685.66679340337,1700.35709072505,1694.38293199637,1705.35607808334,1744.15958656491,1780.88967553088,1764.93486378071,1669.22536351991,1517.20864279836,1361.46216948216
T35,1440.95823754392,1660.3111468817,1692.77932304079,1708.67065388502,1883.77084453843,2097.61642361141,2127.99656549377,2026.16269550777,1960.56974243851,1911.28391726241,1768.3052408274,1559.0391293347,1392.30874745095
T36,17062.3560456202,14272.339434737,13020.0671948865,12895.7585231491,13451.6701563719,13340.1368004015,13486.3674232014,14222.5726974981,15317.873129956,15797.2747363194,15691.6177630234,15512.5351312698,15603.9785122021
T37,2900.51769093578,2902.68769317411,2904.57730177947,2906.22274740085,2907.65557919747,2908.90326975055,2909.98974181232,2910.93582699194,2911.75966517294,2912.47705232064,2913.10174334801,2913.64571584728,2914.1193997438
T38,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274,3088.8146438274
T39,5843.26266239236,5848.34644166843,5852.54213978399,5856.0044152349,5858.86114116,5861.21800250526,5863.1623169,5864.76618885881,5866.08916333807,5867.18037963288,5868.08042486747,5868.82274798639,5869.4349837586
T40,5839.44148418322,5845.29219774379,5850.25051110554,5854.45194813613,5858.01160968481,5861.02722486238,5863.58172137547,5865.74545665097,5867.57808847463,5869.1302010748,5870.44468013413,5871.55786219627,5872.50054574858
T41,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056,6201.12340312056
T42,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858,6209.67371294858
T43,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078,6205.33220723078
T44,5836.1348767811,5844.41629717439,5852.14367253712,5859.35340358037,5866.07957564028,5872.35411409981,5878.20690383322,5883.66590454949,5888.75728253227,5893.50549945531,5897.93343526565,5902.06247417081,5905.9126003395
T45,2931.61056545108,2932.67489381188,2933.57396269279,2934.3333928104,2934.97484276982,2935.51662264182,2935.97420377503,2936.36066197559,2936.68704407075,2936.96268550948,2937.19546843845,2937.39205631612,2937.55807450842
T46,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343,3272.26138271343
T47,2930.21504402287,2931.22601653774,2932.08136316904,2932.80500655971,2933.41719991074,2933.9350914822,2934.37319136365,2934.74378454439,2935.05726920161,2935.32243769207,2935.54673370763,2935.73645822568,2935.89693307177
T48,2991.13040296888,2985.54705267947,2980.91140941444,2977.06149918105,2973.86336483549,2971.20615295586,2968.99799145784,2967.16274742241,2965.63727456107,2964.369147081,2963.31488346209,2962.43835262425,2961.70956237654
T49,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036,3225.84847644036
T50,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677,3227.36157825677
T51,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371,6560.20843897371
T52,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849,7053.97093601849
T53,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753,1908.66244071753
T54,2472.95267071088,2478.88445399226,2481.50489924959,2480.57874929607,2474.58440239819,2475.25600906217,2475.39000182275,2475.79097866543,2474.16265519563,2473.61350100899,2473.53111218292,2473.18934896921,2472.93015047765
T55,5013.36822727509,4988.83414776612,4964.22834394439,4940.44632429975,4918.34356966475,4898.70087101378,4882.19409338312,4869.36951217925,4860.62546468197,4856.20071854392,4856.16969494421,4860.44448907538,4868.78348039236
T56,3045.02174332129,3115.84450616032,3190.06398502682,3265.22809737,3337.728346949,3404.5545253414,3464.02503833323,3515.43133000766,3557.91199643781,3589.28297649325,3605.63384359905,3602.09720555992,3574.51068895719
T57,2082.54536303456,2009.02790544967,1940.56501190678,1872.33486309458,1805.8891244742,1741.78662461442,1681.35627630162,1626.4180194135,1578.80385386998,1539.86195891261,1510.13729647716,1489.3445845443,1476.63521287694
T58,3432.88175278443,3554.25055415568,3489.35717922763,3513.68756570632,3529.10248636663,3572.42351434786,3601.43345239983,3614.97590310597,3600.83516563878,3568.16878005409,3529.41067911975,3502.11431223046,3498.0226241391
T59,2262.32396750399,2205.94759058301,2161.35783395274,2126.01328953152,2097.94709808805,2075.62818528705,2057.85883695513,2043.69825514298,2032.40492059551,2023.39273414628,2016.19737081199,2010.45028532933,2005.85850684806
T60,9042.4958363674,9042.81078661177,9043.10106204251,9043.36859515356,9043.61516718786,9043.84241996046,9044.05186675961,9044.24490239755,9044.42281247685,9044.58678193355,9044.73790291291,9044.87718203032,9045.00554706452
T61,9956.7843650646,10909.9558256683,11294.3879824156,10702.9853616725,10293.3583184319,10699.9810389124,11261.317442664,11095.5611600997,10569.5993959262,10625.0542476807,11211.8075948205,11375.7923410608,10889.6952521072
T62,7195.88094224855,7154.13056970713,7096.48582934654,7070.02882667787,7047.31787688446,7043.23233635028,7073.51481890191,7146.19156840299,7245.56174909949,7345.7561383379,7422.28365820774,7461.36244383359,7462.08240410249
T63,5964.54495069706,6049.56561118838,6033.7499187812,5997.84762832845,5989.68290205555,6053.12287304437,6072.02803573428,6062.25774417452,6080.09273314908,6141.73322737066,6192.8357807386,6229.45992678755,6274.02594483633
T64,13929.719660456,12552.7529041847,12795.2549408026,13488.6498031037,14162.8174921681,12861.4869674299,12720.8293065667,13106.5488270798,13993.3129464624,13285.9348260016,12700.5612279236,12940.7410063675,13616.7278924906
T65,19275.6161049139,18045.9548457648,18256.0703522133,19694.500572991,20005.5274182931,18789.8828778887,18366.5907648743,19605.5370284396,20592.115217944,19735.2682616385,18688.9246909936,19144.3818905721,20063.3458681677
T66,7385.16619520762,7608.18661304132,7585.58154534598,7405.43078568102,7355.092795755,7574.77968229975,7624.13497195639,7499.83208974358,7367.75312081761,7516.28356152928,7632.10320521513,7564.77566337947,7413.75155856073
T67,13408.8688682697,13404.5209036999,13421.1388964386,13463.8387502893,13488.7711135137,13491.9795361292,13504.9558459863,13539.846282802,13568.682677174,13572.9391605789,13575.8528917763,13601.1381656078,13631.6881269903
T68,6894.94105952652,6880.79403186576,6870.40705422574,6862.14405064313,6852.14701067604,6842.93864512868,6834.70313180104,6827.35484966306,6820.1459917323,6813.42124556521,6807.18285495505,6801.43092244883,6796.01006997217
T69,6889.78622113599,6874.48493006913,6876.19799458042,6870.29433798877,6847.71388601833,6829.0381595219,6827.52312803114,6827.31445661107,6812.28351479629,6793.20768398629,6787.54193952874,6789.49690225394,6781.49800875484
T70,2607.06317055845,2605.24504106585,2603.51420503824,2601.86643144919,2600.29769802719,2598.80418061774,2597.38224311824,2596.02842795205,2594.73944705033,2593.5121733125,2592.34363251772,2591.23099566182,2590.17157169551
T71,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291,1930.47718145291
T72,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061,1930.02692414061
T73,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238,1930.00850341238
T74,5397.87848246201,4974.79682465598,4834.75030811782,4996.09928397321,4814.72922309977,4579.01672652203,4485.37972306048,4591.44571132614,4716.22931985171,4806.67744207621,4868.82078378717,4910.04390800773,4883.99816503558
T75,23931.1124891919,24057.2838010464,24118.3359647739,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738,24113.0474158738
T76,428.472856811916,404.82468403466,381.82639210703,359.479226858403,337.784475433151,316.743469035446,296.357585953887,276.628254905086,257.556958742441,239.145238584972,221.394698431777,204.307010340925,187.883920268215
T77,3828.14632626742,3991.76220710373,4076.57764430646,3964.58252280532,3840.72883594325,3812.41506758862,3816.55889734835,3789.25659129294,3751.4987826089,3740.81223812162,3751.86757464573,3761.11802429915,3763.51203842124
T78,3693.72300557703,3971.01734549411,4122.70143581864,3879.36914176339,3694.71455712026,3877.17508651383,4109.40505814292,3972.3801179703,3725.65116003972,3795.93628355743,4057.02938640173,4043.45311925877,3787.35010408683
T79,1491.51456552467,1478.2213659516,1431.4329935694,1381.7601019049,1349.36740577943,1333.73015903718,1322.86176807683,1311.40290884752,1310.10483266335,1337.85511674301,1403.31201767708,1492.50349892904,1573.79768622371
T80,1528.53161209752,1479.56277004006,1421.11804237463,1381.41296355235,1366.63216565205,1363.33919500344,1356.85357942185,1348.99025996561,1359.29217673895,1407.85693890109,1493.92453165465,1589.13943863259,1653.19660096825
T81,24556.2122832775,24545.6961317231,24550.5837777773,24551.5129514271,24462.0969619199,24229.305390938,23929.7861994546,23755.4149700091,23883.7734738938,24331.1044549795,24891.0969221394,25225.4334356289,25092.9524440433
T82,4417.38491694899,4416.799836904,4415.82150169969,4414.22708669279,4413.94991582586,4413.43611959674,4413.08371717428,4412.61031652519,4412.48957606023,4412.25402532024,4412.13655008472,4411.97737795045,4411.92553546023
T83,5983.62926616042,5991.32050083041,5998.16210470943,6004.24793431235,6009.66147806766,6014.47700165326,6018.76056680975,6022.57093760823,6025.96038660491,6028.97541194199,6031.65737523223,6034.04306897807,6036.1652213094
T84,5982.52028880267,5994.81521780593,6007.11139719234,6019.408824656,6031.70749789975,6044.0074146351,6056.30857258217,6068.61096946967,6080.91460303482,6093.21947102333,6105.52557118933,6117.83290129533,6130.14145911218
T85,17288.9940851681,17338.2917098016,17387.6775184276,17421.0852762491,17433.0136453969,17427.3866185348,17410.7706578495,17384.9011267659,17343.2725005995,17273.5329992593,17163.8199081964,17009.124385045,16814.3095555027
T86,17293.4585021889,17323.8855313876,17354.2719289291,17376.5375303526,17386.1335441456,17381.8690081833,17363.7882395884,17330.3259912082,17276.4082324832,17193.8254561101,17074.1699309282,16913.2959436893,16715.2621649479
T87,1084.78747433759,1084.82663007385,1084.8647617968,1084.90189837675,1084.93806401667,1084.97328573,1085.00758586179,1085.04099050196,1085.0735229411,1085.10520460483,1085.1360578583,1085.16610507115,1085.19536768227
T88,11974.9380600615,11999.0105403142,12017.1475651504,12066.22651713,12111.9450106882,12150.2588787649,12166.8279572827,12157.7995895113,12125.3460582442,12078.848453086,12030.4291570801,11990.8886444392,11966.2249086318
T89,1202.60529110744,1227.57869382586,1234.09134361349,1204.15201502018,1196.65246904158,1219.772188123,1235.41933996354,1215.46328641112,1196.23791954739,1209.89293967208,1232.52951802368,1224.75780692519,1201.07495379821
T90,1831.04364460904,1841.48530246576,1848.35737502722,1840.83463517469,1842.14850327987,1842.18878606821,1842.97157651234,1842.28087836952,1842.50302629551,1842.42136631929,1842.52034487097,1842.44633699173,1842.4793634138
T91,19787.718256141,19807.972223154,19836.0739233097,19863.2496807097,19880.203277679,19881.3550149768,19867.637603694,19846.6654513157,19830.1377726997,19829.4422271171,19851.109980602,19893.8089191528,19948.0307481638
T92,23384.3662162189,23497.6695994995,23731.9460000155,23552.3919999092,23729.809865162,23852.2314371926,24053.2401758631,24091.925852676,24056.8468092012,23895.5948538925,23687.0710335844,23439.5105173677,23208.267308207
T93,1739.8552176302,1735.69262243368,1730.31857361378,1732.62998646423,1737.13230987537,1736.57022509827,1732.65499339363,1732.17724799243,1735.21080749236,1736.29796227204,1734.13542110235,1732.71209406534,1734.11323970563
T94,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912,1814.59013342912
T95,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207,1644.07416669207
T96,11379.1130046035,11433.8132018827,11425.4279488121,11424.8022890666,11488.2062186318,11523.3281561344,11562.4491932843,11545.5062928615,11562.7787593515,11547.2972147141,11552.074159456,11525.91656411,11521.3600389658
T97,464.56782893996,502.75688032678,515.880691093177,479.285624180673,478.46018828326,496.289756834555,511.747948987318,495.816610354584,486.206827773309,486.307698448914,491.527400480384,485.540998577404,483.197930679397
T98,601.16077850508,639.602464119048,651.614433969441,614.832471330553,615.781653340951,636.10829841392,652.0570946679,636.486935195896,627.865868043831,628.928942176167,632.349654275655,623.048457996189,617.971534631904
T99,15057.5282476273,15015.5745259504,14974.405963916,14934.0060422496,14894.3587115917,14855.4482648264,14817.259396309,14779.7771933271,14742.9870443134,14706.8747319201,14671.4263752146,14636.6284060409,14602.4675789483
T100,11387.3294099889,11478.551855681,11430.831673882,11368.9100207772,11410.5224725802,11414.149133387,11434.9234672003,11386.8937898075,11413.6837604259,11403.3325179931,11421.946341852,11400.0085768193,11409.2944220007
T101,9886.29534544275,9926.85503828574,9859.9741391735,9858.57387571004,9965.1191383813,10012.4884364541,9995.1572775257,9955.0190733676,10024.7471203705,10081.5180804284,10108.780994264,10085.2554538202,10102.676899503
T102,15886.3546665856,15920.0844636066,15954.0104127685,16020.6038674116,16082.053768359,16144.2138519852,16184.8660109095,16196.7111893721,16170.7441572918,16112.9515399139,16038.7442016358,15971.6449975455,15932.1590168386
T103,4066.94566382291,4066.7565947067,4066.57049040689,4066.38730500694,4066.20699488027,4066.02951186351,4065.85481235801,4065.68285277835,4065.51359182704,4065.34698366896,4065.18298930624,4065.02156520284,4064.86267238382
T104,1026.66343039037,1022.63017273147,1018.28252994031,1013.9966631955,1009.76812168527,1005.59603522891,1001.47951714079,997.417697534517,993.409722652245,989.454754520662,985.551970612447,981.700563515924,977.899740612677
T105,9159.38219463059,9157.78186452452,9168.97504248592,9188.240311778,9201.81833214799,9201.06794757571,9191.16149807117,9185.18829519901,9190.02637976281,9198.87810429587,9198.25747160023,9182.32884546721,9159.59964764908
T106,2158.85958613768,2159.34578880248,2157.1716941923,2160.70416897288,2166.97876829839,2169.89100416345,2168.83898543093,2168.8358165425,2171.09385047049,2172.30386469941,2170.72137904566,2168.34290604236,2167.12069266039
T107,23978.5099201348,24098.2802627716,24205.3149556087,24287.8536577968,24341.3213110724,24369.0394249069,24378.110604004,24382.1295374952,24393.4259405676,24417.9029275483,24453.9509659804,24496.7482234451,24542.4464803233
T108,16056.9774986235,16122.1145857448,16126.6157849963,16113.9144677406,16172.2210034442,16225.5300821541,16258.8883503958,16250.186627875,16233.6551744267,16212.2286018442,16196.8635486541,16193.5837613591,16201.3039462764
T109,14254.1910714849,14320.9558122725,14330.180710028,14315.8813996486,14346.0423945202,14386.3294313277,14426.7935625519,14431.3026769388,14420.8473530738,14392.0332073661,14369.5761812338,14355.1522626958,14359.4552298276
T110,7318.1630150804,7326.40065666707,7334.83624715567,7344.65797966266,7357.8285452938,7376.39445701908,7401.57690461735,7433.0055979683,7468.42611056467,7504.05295503985,7535.51012575814,7559.0807626041,7572.85851695021
T111,1070.54309271072,1070.53990854436,1070.5368086243,1070.5337913453,1070.53085429992,1070.52799508074,1070.5252128849,1070.52250370057,1070.51986672496,1070.51730035304,1070.51480217759,1070.51237059367,1070.51000399634
T112,9479.25526227994,9512.80799623718,9535.53567356364,9577.48319517843,9605.03924393955,9627.68606584792,9639.81096915277,9645.01364379068,9640.1460803999,9623.94121505268,9597.38245259705,9567.24545450249,9542.82269665233
T113,730.214263782865,734.871111987224,746.58856186205,743.063928839049,732.261566188597,732.195583410548,742.766506505232,745.503262174863,736.134299455236,731.074823481635,738.667584256218,745.542936126646,740.039287686366
T114,10491.7317583088,10525.6551638459,10550.8730877781,10536.0603045751,10530.2206001382,10533.1811631459,10536.0112746606,10534.6947142084,10534.0113327146,10534.255468862,10534.5659792995,10534.4531557907,10534.3760749925
T115,11322.4229833928,11327.7452420662,11330.6504509864,11332.1574571143,11333.3411904508,11335.152920772,11338.2667261282,11342.9732977896,11349.1352882007,11356.2099878537,11363.3361333509,11369.4729951858,11373.5724850275
T116,14908.1104722073,14864.808687646,14887.7280889989,14978.2890339396,15103.6806152935,15211.7363731914,15269.3297733148,15290.6124917805,15322.1373232042,15389.8969508052,15452.3499385639,15407.7074219524,15168.0244411109
T117,7069.09485722429,7091.27075820487,7118.34502984241,7136.78033115694,7144.42047384039,7153.03511464035,7180.58975359515,7238.10833895147,7319.52828193682,7401.1759274002,7452.51660600406,7452.99870380325,7404.13973651876
T118,1739.06059059427,1734.850261401,1729.49375378473,1731.9507009395,1736.38811357404,1735.73659547933,1731.82236065766,1731.45348789416,1734.51731422797,1735.50092276936,1733.29934138508,1731.95213235295,1733.41633217004
T119,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129,1024.69615285129
T120,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043,878.559111850043
T121,10439.4003902271,10488.8347265346,10470.8735912102,10470.3322679416,10536.9373829575,10569.1666762535,10605.9337668901,10587.3600002543,10612.66618707,10602.8012806485,10615.9654975537,10594.8030168818,10597.109253279
T122,358.273980517261,378.670472416426,390.625309677577,382.679488872869,371.941222600829,377.163663296716,384.089885771327,381.347768045807,373.498010703167,373.189288669812,376.991141457049,377.21091029978,372.969892525583
T123,470.773405866474,492.198009740101,503.335868273289,493.108515151408,483.050707419608,488.639235078378,495.329629942072,491.238411892475,483.369148738927,483.283411098705,487.164100114131,486.731649161566,482.422007828426
T124,8486.49771738436,8489.97853443093,8487.7068452568,8478.46221680482,8463.0064084163,8443.60676231735,8423.0730481769,8403.75612504622,8386.92293623056,8372.70129390964,8360.50404610415,8349.63222867324,8339.70965414419
T125,10842.9984366461,10903.7684641433,10834.0365971748,10805.3935980749,10812.2117945609,10839.3812475311,10830.1092669328,10817.01965005,10805.0052482802,10791.7606703007,10768.7673647289,10754.4589400059,10760.1601503307
T126,9608.81627228293,9641.06233608314,9571.1587287666,9574.28054476311,9685.45509704812,9721.86752085062,9703.77558887958,9665.44892736182,9745.44990011525,9793.67556577803,9816.50801098101,9791.22009070657,9817.10502156391
T127,10974.076553042,11053.6230333584,11021.0010029211,11101.1076481751,11106.9690963106,11160.375848168,11198.1015090139,11233.5796484228,11273.1605988382,11282.8495949225,11286.8485204348,11263.6205962958,11238.8497698002
T128,3583.00933091835,3581.04814026396,3570.74477980823,3579.17844072784,3576.0281210624,3576.25470736047,3576.64976825002,3576.45326748459,3576.45461626745,3576.49966478332,3576.47483894739,3576.4788261955,3576.48160778599
T129,1006.57932115171,1000.65711797568,995.085238839072,989.974683020067,984.79886706198,979.522048749375,974.289182721832,969.11141742103,963.948773181218,958.797721725404,953.669190475259,948.564181590669,943.479614094606
T130,8169.62726844051,8172.78320520644,8175.93236462123,8179.0747510047,8182.21038181091,8185.33927455049,8188.46142057527,8191.5768505912,8194.68556914515,8197.78759394265,8200.88292961754,8203.97159397199,8207.05359172634
T131,2157.35623727854,2157.54036667315,2155.33450939519,2158.93303108263,2165.08053698847,2167.76837434748,2166.68048244461,2166.73542743581,2168.95989144822,2170.02304003584,2168.35212211764,2165.98344118028,2164.74092413991
T132,22705.2666495908,22815.4299593698,22912.6088041412,22986.3558556255,23024.9820697114,23034.9509517443,23027.4551566891,23018.9844037146,23021.4959462686,23040.7530040344,23074.5643024194,23116.8101846649,23161.6406478282
