T46,15407.1729011565,17210.9219320639,19077.0353875156,21003.2234396859
T47,13394.3638450062,15168.8105981372,17163.1556152802,19402.7970684734
T48,6860.13886107436,7280.41466018515,7726.43800554833,8199.78628068636
T49,41593.2391754257,46441.3663408314,51835.6772772732,57835.5879774374
T50,4156750.42638945,3828527.93151577,3500305.4366421,3172082.94176842
T51,373013.333289535,373013.333289535,373013.333289535,373013.333289535
T52,78291.4208840392,78291.4208840392,78291.4208840392,78291.4208840392
T53,39443.1168800849,39443.1168800849,39443.1168800849,39443.1168800849
T54,998250.126756263,1125443.67124492,1252637.21573357,1379830.76022223
T55,108142.069141542,108142.069141542,108142.069141542,108142.069141542
T56,92113.4031777573,92113.4031777573,92113.4031777573,92113.4031777573
T57,966526.438542059,1090311.42454803,1214096.41055401,1337881.39655998
T58,576515.100102138,661092.675705804,758068.259423905,869257.787226276
T59,583237.111203928,631037.652884139,682568.637511117,738106.694032195
T60,580678.812286917,614840.766249703,637290.027343847,659739.288437991
T61,351628.405738067,369374.083203119,387172.521216634,405021.586112487
T62,390100.305228375,435008.388988367,485081.977415795,540914.734567415
T63,529747.000192862,529747.000192862,529747.000192862,529747.000192862
T64,178835.858442036,186645.219183676,194604.714216543,202713.727242917
T65,221451.121464562,225208.920584276,228750.536678872,232088.406576094
T66,209550.911705324,216612.381432535,222655.4313768,227821.562944548
T67,56490260.8569033,61644793.7676791,67203338.7263324,73192484.1675556
T68,4296940.506918,4296940.506918,4296940.506918,4296940.506918
T69,308111.04620779,310411.434448147,312602.230624861,314688.655778538
T70,7867526.83642367,8043782.34069476,8213560.73792528,8376898.68468896
T71,2595679.59996044,2641219.51547595,2684924.08658738,2726838.06968607
T72,3202498.86558827,3221642.91395174,3239583.88569125,3256390.85059916
T73,1.50158314856263,1.50158314856263,1.50158314856263,1.50158314856263
T74,1.5645271445241,1.57808905378029,1.59102514143035,1.60336428634931
T75,1.53114383632936,1.54647112335563,1.56195131461297,1.57758593020649
T76,1.69896554165346,1.74800871056844,1.79705187948341,1.84609504839839
T77,0.995207245051938,0.992590983009276,0.990224459011484,0.988083834050835
T78,0.726576426169493,0.730273881311501,0.73365580368643,0.736748353120869
T79,23670829.6907218,23670829.6907218,23670829.6907218,23670829.6907218
T80,6616628.19216236,6616628.19216236,6616628.19216236,6616628.19216236
T81,4755760.55567872,4852645.48329436,4949530.41091001,5046415.33852565
T82,798611.178312862,825475.546882594,852339.915452326,879204.284022058
T83,19911239.3356905,17959659.0160636,16008078.6964367,14056498.3768098
T84,2258791.2056195,2258791.2056195,2258791.2056195,2258791.2056195
T85,914954.651639085,983144.604111351,1051334.55658362,1119524.50905588
T86,4.35671241151301,4.80715768823154,5.30107752152339,5.8423725617731
T87,0.612406650056933,0.612406650056933,0.612406650056933,0.612406650056933
T88,0.76566512308287,0.76566512308287,0.76566512308287,0.76566512308287
T89,0.280072668055164,0.280072668055164,0.280072668055164,0.280072668055164
T90,0.55953415493339,0.55953415493339,0.55953415493339,0.55953415493339
T91,0.542774348438205,0.542774348438205,0.542774348438205,0.542774348438205
T92,4.83627417728993,5.1256103309364,5.42909134544128,5.74725713869348
T93,0.584135033912398,0.584135033912398,0.584135033912398,0.584135033912398
T94,0.408514106718902,0.408514106718902,0.408514106718902,0.408514106718902
T95,1.2617387727406,1.30376174979356,1.34442180451391,1.38368583979076
T96,1.46515474034177,1.49272900244774,1.52049274409218,1.5484450556809
T97,5.13703973411938,5.37191463637663,5.60715488583728,5.84236808861575
T98,20.6302431552089,21.215179166387,21.800115177565,22.3850511887431
T99,8375596.15344072,8955310.26721233,9535024.38098394,10114738.4947555
T100,1096.00219978965,1179.19191677403,1262.38163375841,1345.57135074279
T101,49708.1267238903,53835.5467232073,57962.9667225244,62090.3867218414
T102,2.42098820632997,2.42098820632997,2.42098820632997,2.42098820632997
T103,25706.2368018717,27834.5748056385,29962.9128094053,32091.2508131722
T104,1403103.32617308,1468202.93245955,1535183.44200424,1604067.35356757
T105,82.7690799340923,81.4687476370258,81.4687476370258,81.4687476370258
T106,86755.5839710764,100408.834063582,116210.778389488,134499.569879671
T107,1996147.0118523,2443884.44084309,2991712.80385127,3661932.02553493
T108,1083.49843908602,1030.2256549247,976.952870763388,923.680086602073
T109,1511.00324692701,1643.66230520188,1749.89434044886,1834.96388232162
T110,798.732059587595,824.672269099393,850.459874521423,876.067354670375
T111,91.081500011576,91.081500011576,91.081500011576,91.081500011576
T112,3330.58877999035,4013.73541927848,4570.30680153378,4570.30680153378
T113,375.021273041729,375.021273041729,375.021273041729,375.021273041729
T114,658.645398180151,701.343712090192,735.50236656362,762.82929281868
T115,265.157940050747,268.905052114165,272.172170448771,275.020780800335
T116,31.5093183383505,31.5093183383505,31.5093183383505,31.5093183383505
T117,1479.58545451981,1537.53780370513,1583.89968412843,1620.9891893271
T118,331.357540062223,331.357540062223,331.357540062223,331.357540062223
T119,502.385235693843,630.540788580952,630.540788580952,630.540788580952
T120,212.684214651521,214.224668467846,215.6338630396,216.922982726291
T121,15.0104709235435,15.0104709235435,15.0104709235435,15.0104709235435
T122,1182.960326683,1182.960326683,1182.960326683,1182.960326683
T123,1881.69115414525,1881.69115414525,1881.69115414525,1881.69115414525
T124,1163.23152605332,1163.23152605332,1163.23152605332,1163.23152605332
T125,684.12105468049,689.448525908836,694.795944790639,700.16330601099
T126,260.902730394816,268.652520208368,275.031562169696,280.26486109712
T127,4385.99019266484,4385.99019266484,4385.99019266484,4385.99019266484
T128,415.797521359955,415.797521359955,415.797521359955,415.797521359955
T129,297.971563080553,312.506610968043,327.430642291243,342.745852538406
T130,171.482540563146,174.115719700001,176.399768465798,178.380977678464
T131,49.3622604931211,49.08978992482,48.855886315188,48.6549513393749
T132,1102.33347923717,1181.56218800058,1264.41523044375,1350.96817859065
T133,668.85443392872,710.127546312576,744.932458951692,773.974179581347
T134,205.323822132174,207.00785654306,208.697920339448,210.394007497559
T135,180.54679445191,182.766815864411,184.753586606359,186.529289493154
T136,41.8568954934965,43.104521310084,44.2515679944305,45.3030874317441
T137,1254.40309068578,1290.78603508782,1321.24265884479,1346.61934906698
T138,514.247072903172,527.952765091835,540.111991758159,550.864543766414
T139,390.694182120534,399.343232065618,406.823456844015,413.273310489704
T140,311.932890846138,317.942753054147,323.564284371567,328.822577034354
T141,29.6439416755065,29.6439416755065,29.6439416755065,29.6439416755065
T142,1140.18018065329,1160.73282261224,1178.55938111272,1193.98489402931
T143,45.588483179989,-1675.33471715123,-3396.25791748244,-5117.18111781366
T144,175.706091610897,175.706091610897,175.706091610897,175.706091610897
T145,87.3460157126316,-0.18178130835449,-95.4928649025578,-304.911573399832
T146,8.95872313623154,8.95872313623154,8.95872313623154,8.95872313623154
T147,-875.159698806522,-3786.08785944458,-6697.01602008264,-9607.9441807207
T148,17151.6872035902,18176.444148921,19199.5107060265,20220.8896632871
T149,3874.64263479973,3774.13736338243,3964.29494018125,4154.45251698007
T150,4160.73674023529,4160.73674023529,4160.73674023529,4160.73674023529
T151,506.566597869183,506.566597869183,506.566597869183,506.566597869183
T152,31961.7487491102,35342.7310639397,38916.0542477636,42684.0442387112
T153,125.855670976681,125.855670976681,125.855670976681,125.855670976681
T154,280.697844147941,288.813949736492,297.075966177192,305.484954410126
T155,94.6484997041803,100.604604361247,106.789102273919,113.205389095258
T156,22.3358020621292,25.9041495318494,29.8410348129231,34.165611423572
T157,621.854053054226,621.854053054226,621.854053054226,621.854053054226
T158,871344.510759376,904423.063604316,948332.615430022,992242.167255728
T159,704307.897873811,713410.506944293,722583.288624532,731826.421664388
T160,159495.808001489,171861.444278273,184916.569707112,198685.208408591
T161,307729.305991893,340644.806033892,376588.516514992,415794.91781541
T162,172592.262610378,187075.358430191,202465.11390297,218799.702098891
T163,93691.2367585385,102335.636114908,111777.610157032,122090.745754523
T164,89106.341635096,79550.3302591735,70587.9517179727,62212.0115527224
T165,89308.5478534964,98473.9266087527,108579.911328822,119723.032499208
T166,250276.35000341,339264.491936472,459772.651594045,622922.745904189
T167,223280.562023124,263654.093872132,310534.218881769,364845.749362702
T168,126468.107440664,138798.843440695,152247.612644309,166908.244783831
T169,458341.52490372,471029.663810497,483419.786457082,495504.099379414
T170,93393.550311476,96251.2122563821,99120.8935834082,102000.499221703
T171,676851.354976755,713897.823903136,752240.03065882,791898.630561219
T172,135278.77716848,143630.980873012,152381.515596014,161543.927605954
T173,417476.974459974,440296.87454711,463800.487823714,487979.444419655
T174,273334.06981585,288976.60695137,305473.192104837,322868.218645819
T175,5056179.46379157,5308672.88215085,5566176.63281933,5828647.70906538
T176,320354.414437456,320354.414437456,320354.414437456,320354.414437456
T177,453168.182210701,422094.339624163,392600.732993338,364636.09039159
T178,69217.475703731,75143.7448563387,81313.8203507411,87727.7341418891
T179,129002.990678554,120876.951175594,114679.431265392,109909.18066413
T180,94422.0575588412,101356.561954264,108600.753208627,116154.815550848
T181,35302.4591488903,37039.6410854923,38761.2375359163,40463.0730450184
T182,43191.4793352716,30847.5955266394,20889.5734991446,13146.6139782423
T183,39838.9252091592,44619.1770033756,49922.0235444914,55799.1270477201
T184,139902.275511947,169546.797472687,204145.431474544,244271.663644235
T185,98519.3324779492,123713.748953736,154976.502688792,193681.049581229
T186,38674.0153794518,42561.2780477394,46805.5358435533,51436.5247994598
T187,178964.517212141,183812.663710435,188713.666930418,193667.273982588
T188,41379.1370239637,41351.8845351219,41326.8600486047,41303.8802519322
T189,325542.553067113,343870.067834607,362514.932100779,381471.144285773
T190,84784.2146767519,86609.837098393,88291.3573677805,89838.1905369538
T191,197137.461717414,200576.328597594,203753.092341611,206685.126212833
T192,105302.613218363,111278.592441114,117499.635601629,123972.047058919
T193,2484586.91453811,2586312.05995119,2688481.73697536,2791082.72786699
T194,184149.687649156,184149.687649156,184149.687649156,184149.687649156
T195,30050.7759379507,33209.0379902794,36546.5297702847,40065.475873676
T196,30959.0309217222,31937.0324880078,32864.9936241516,33743.4380058908
T197,35101.4248164621,38188.1053853436,41489.4059304367,45016.4294783128
T198,27099.2931672899,28314.278962373,29545.5708392944,30792.9051363148
T199,14575.4648872427,16475.6221613168,18622.7099936277,21048.7154850864
T200,9956.66288109468,11427.6942140633,13088.2334692054,14959.2242499307
T201,11193.4181948407,12627.1513660268,14237.8607391314,16046.575562981
T202,16930.7642700317,18190.6068493686,19441.2630850277,20677.2433228431
T203,22759.7428997096,26019.5460777014,29645.5050012,33668.0211842419
T204,22759.0178189641,23701.2657991859,24631.1405867694,25547.1434714181
T205,95580.581242616,120159.869791103,131538.41191082,143994.348713708
T206,29881.1109507233,31901.9873379529,34059.436263913,36362.680627205
T207,206411.216388728,212861.059229802,219357.864799047,225900.900429647
T208,15104.9941865058,15104.9941865058,15104.9941865058,15104.9941865058
T209,76084.7078636337,79430.5738183895,82874.3267278517,86417.4294221837
T210,56918.1431719111,59192.2459746922,61551.2674084719,63998.1577437587
T211,861307.912282393,909124.239211541,959105.976453009,1011329.45783131
T212,158527.831908354,166945.956078188,175600.847548927,184493.524512857
T213,36307.4583906858,36630.4432220593,36934.5330326134,37220.712251893
T214,16663.9994735711,17031.5821139709,17377.2108705922,17701.8353909334
T215,33626.7911546245,36425.0565785632,39456.181968603,42739.5422254013
T216,15832.7015373162,17465.8340907816,19257.1318866221,21220.9274134533
T217,8934.26186953339,8934.26186953339,8934.26186953339,8934.26186953339
T218,5196.18177085248,5459.43535293198,5720.16427508181,5977.69895472147
T219,10945.1098780785,12244.4255811175,13694.4288716225,15312.185179947
T220,13800.905515075,14969.7206983056,16201.7071536298,17497.4545620884
T221,48402.0533725,55646.5529253745,63786.4594903779,72910.1184213153
T222,20646.054299931,22503.8546335044,24528.186328259,26733.9197856627
T223,90479.0385720038,97050.8684863747,104029.995046333,111437.404984594
T224,11361.2958172187,11830.1191801421,12308.5543858359,12796.606693388
T225,44679.9972900608,46138.8968513373,47605.7183031889,49080.3000385478
T226,11147.623183029,11311.080321695,11476.9283164266,11645.202051386
T227,60213.758915827,64837.8901596305,69812.7007336051,75164.4495202236
T228,39617.7469197379,42103.2503022144,44744.6319642144,47551.6643558303
T229,610240.983578258,653912.074322954,700569.060883691,750406.623344528
T230,138945.578108611,138945.578108611,138945.578108611,138945.578108611
T231,119974.489857567,126440.507449473,153103.292463313,185386.57233471
T232,34564.1139770697,39221.4518941502,44505.6069734136,50500.8417185076
T233,74140.6732683016,96383.5883952524,125299.591007257,162890.671445248
T234,34162.8007776713,37422.2688959607,40992.7224090421,44903.8323887859
T235,34481.7294357054,37042.382564226,39792.9847161513,42747.6108631555
T236,28699.3462822722,31574.2382839949,34634.7795179849,37886.76023341
T237,30682.5788522035,34920.1267446123,39688.3241315022,45046.9365424493
T238,60583.1888620705,78619.3743089893,99859.8461730766,125631.533549651
T239,60747.9854610795,70581.1377571556,81889.7375814021,94878.0806817049
T240,50633.6878909516,58253.4219548827,67019.8294531881,77105.4700308813
T241,104409.625817811,107689.767433412,111072.627769728,114561.413150283
T242,15916.4130097838,15916.4130097838,15916.4130097838,15916.4130097838
T243,109819.993441209,132516.745794139,159861.104741988,192795.943853069
T244,22708.2053195669,22708.2053195669,22708.2053195669,22708.2053195669
T245,97326.2521757942,111599.760017445,127966.567510365,146733.670182673
T246,75330.4267112102,77230.6734417998,79178.854821345,81176.1800246778
T247,1085549.13102211,1138796.06447986,1194654.79674212,1253253.43834131
T248,-626.831425397552,-626.831425397552,-626.831425397552,-626.831425397552
T249,83940.3081042051,83940.3081042051,83940.3081042051,83940.3081042051
T250,4318.96964343085,4318.96964343085,4318.96964343085,4318.96964343085
T251,14585.2145252147,14585.2145252147,14585.2145252147,14585.2145252147
T252,398004.515746308,398004.515746308,398004.515746308,398004.515746308
T253,20378.7786827682,20378.7786827682,20378.7786827682,20378.7786827682
T254,5788.84293301878,-9715.17993579532,-24438.8438051463,-38421.4262337166
T255,-1514.74101132438,-1514.74101132438,-1514.74101132438,-1514.74101132438
T256,3811.49454015206,3811.49454015206,3811.49454015206,3811.49454015206
T257,-27079.4479320212,-59769.8649505701,-92460.2839328749,-125150.70414253
T258,8614.74554098113,8614.74554098113,8614.74554098113,8614.74554098113
T259,603419.675812503,603419.675812503,603419.675812503,603419.675812503
T260,7525.99803378744,7525.99803378744,7525.99803378744,7525.99803378744
T261,31874.030420316,31874.030420316,31874.030420316,31874.030420316
T262,34162.6929936762,34162.6929936762,34162.6929936762,34162.6929936762
T263,-19160.5523384387,-53610.8073875446,-88061.1178732748,-122511.460351756
T264,15049.3381269959,15049.3381269959,15049.3381269959,15049.3381269959
T265,5451.06049470901,5451.06049470901,5451.06049470901,5451.06049470901
T266,10020.1607492436,10020.1607492436,10020.1607492436,10020.1607492436
T267,264164.707312998,264164.707312998,264164.707312998,264164.707312998
T268,11182.4403737791,11182.4403737791,11182.4403737791,11182.4403737791
T269,396680.193444313,396680.193444313,396680.193444313,396680.193444313
T270,6991.91807144269,6991.91807144269,6991.91807144269,6991.91807144269
T271,33402.1553652713,33402.1553652713,33402.1553652713,33402.1553652713
T272,52349.9113998748,52349.9113998748,52349.9113998748,52349.9113998748
T273,6681.22419009175,6681.22419009175,6681.22419009175,6681.22419009175
T274,4982.78694842583,4982.78694842583,4982.78694842583,4982.78694842583
T275,10010.1941457356,10010.1941457356,10010.1941457356,10010.1941457356
T276,31281.9294404289,31281.9294404289,31281.9294404289,31281.9294404289
T277,144384.01081153,144384.01081153,144384.01081153,144384.01081153
T278,6896.41572714318,6896.41572714318,6896.41572714318,6896.41572714318
T279,334.816554676392,334.816554676392,334.816554676392,334.816554676392
T280,15558.8968455268,15558.8968455268,15558.8968455268,15558.8968455268
T281,11589.395766561,11589.395766561,11589.395766561,11589.395766561
T282,11403.5934062868,12982.4463141382,14779.7027442727,16825.5479878498
T283,11353.5382828332,11353.5382828332,11353.5382828332,11353.5382828332
T284,56835.7884011842,56835.7884011842,56835.7884011842,56835.7884011842
T285,3583.70710885434,3583.70710885434,3583.70710885434,3583.70710885434
T286,-61593.8820134405,-61593.8820134405,-61593.8820134405,-61593.8820134405
T287,-46886.2485411418,-156377.589033966,-265868.940751885,-375360.298632433
T288,48307.3415348629,48307.3415348629,48307.3415348629,48307.3415348629
T289,108525.187824447,108525.187824447,108525.187824447,108525.187824447
T290,9535.63920138648,9535.63920138648,9535.63920138648,9535.63920138648
T291,55121.0355356101,56346.1316811632,57470.944576335,58503.6831525988
T292,5801.86028046692,5801.86028046692,5801.86028046692,5801.86028046692
T293,623806.174314281,623806.174314281,623806.174314281,623806.174314281
T294,95650.7497047524,99229.2681249242,102601.774256549,105780.128053397
T295,136899.688329717,136899.688329717,136899.688329717,136899.688329717
T296,50315.487792024,50315.487792024,50315.487792024,50315.487792024
T297,14877.9740997482,14877.9740997482,14877.9740997482,14877.9740997482
T298,27727.7976893626,27727.7976893626,27727.7976893626,27727.7976893626
T299,1388.5672000091,1388.5672000091,1388.5672000091,1388.5672000091
T300,287129.817335069,287129.817335069,287129.817335069,287129.817335069
T301,31033.9509950812,31033.9509950812,31033.9509950812,31033.9509950812
T302,-1187.1881969321,-1187.1881969321,-1187.1881969321,-1187.1881969321
T303,3685.90923584172,3685.90923584172,3685.90923584172,3685.90923584172
T304,10732.8597884911,10732.8597884911,10732.8597884911,10732.8597884911
T305,-2276.30637091255,-9566.33827211602,-16856.370228752,-24146.4022141537
T306,54875.4515110255,54875.4515110255,54875.4515110255,54875.4515110255
T307,4373.25964362128,4373.25964362128,4373.25964362128,4373.25964362128
T308,2988.36379365084,2988.36379365084,2988.36379365084,2988.36379365084
T309,43834.1979025126,43834.1979025126,43834.1979025126,43834.1979025126
T310,4775.34068612867,4775.34068612867,4775.34068612867,4775.34068612867
T311,2797.20805987655,2797.20805987655,2797.20805987655,2797.20805987655
T312,305168.958273473,305168.958273473,305168.958273473,305168.958273473
T313,-5380.59526844491,-15963.8513969707,-26547.1231046713,-37130.4036478449
T314,371770.099522252,371770.099522252,371770.099522252,371770.099522252
T315,5010.31605785155,5010.31605785155,5010.31605785155,5010.31605785155
T316,18229.5459798419,18229.5459798419,18229.5459798419,18229.5459798419
T317,12226.6726636283,12226.6726636283,12226.6726636283,12226.6726636283
T318,38708.5463720364,38708.5463720364,38708.5463720364,38708.5463720364
T319,3816.45300686968,6961.69002931217,9477.87978304609,11490.8316946572
T320,2595275.72114619,2595275.72114619,2595275.72114619,2595275.72114619
T321,-667.627742079629,-667.627742079629,-667.627742079629,-667.627742079629
T322,1310.70068769405,1310.70068769405,1310.70068769405,1310.70068769405
T323,14.3823130033944,14.3823130033944,14.3823130033944,14.3823130033944
T324,25.0792106128962,25.0792106128962,25.0792106128962,25.0792106128962
T325,1120.98075057426,1120.98075057426,1120.98075057426,1120.98075057426
T326,2462.50324329289,2462.50324329289,2462.50324329289,2462.50324329289
T327,242805.016509243,242805.016509243,242805.016509243,242805.016509243
T328,236258.752296462,251981.009640522,268723.92370287,286552.095999731
T329,120960.35557647,125781.921626948,130638.351398746,135528.828232826
T330,53586.838792887,54354.0242376775,55088.6468744034,55792.0888154031
T331,705060.749089097,756416.272243316,807771.795397536,859127.318551756
T332,145001.952365126,148303.414695563,151623.262351152,154961.291924385
T333,37274.7732943636,40233.276388132,43422.2231637981,46859.2236373045
T334,19476.7859263374,20015.3971757711,20554.0084252048,21092.6196746385
T335,19170.6267048941,19170.6267048941,19170.6267048941,19170.6267048941
T336,222073.95481834,231250.348933809,240426.743049279,249603.137164748
T337,24868.574979396,24868.574979396,24868.574979396,24868.574979396
T338,10601.8812368826,10852.2563585168,11102.631480151,11353.0066017852
T339,2479.90389289106,2550.85739072154,2621.40314305765,2691.48085287833
T340,3004.1003381945,3078.32306286912,3139.22282233904,3188.97727670382
T341,39485.8753457313,38898.4466532884,38384.8422948265,37935.7844935569
T342,6147.28640906989,6147.28640906989,6147.28640906989,6147.28640906989
T343,1472.00606686348,1539.39626733769,1606.78646781191,1674.17666828612
T344,654.089958424119,700.183749677858,747.117382580303,794.866327398332
T345,2950.30352535192,2989.13441899349,3027.96531263505,3066.79620627662
T346,10662.4009203577,10772.5744997767,10882.7480791956,10992.9216586146
T347,2768.16202659261,2984.01730444916,3216.31260373572,3466.2702846427
T348,661.54423082215,701.686963254385,741.82969568662,781.972428118855
T349,228.783260551712,238.575404527077,248.496905073785,258.545853367916
T350,491.128602786834,522.903136558161,554.677670329488,586.452204100815
T351,4236.45932741783,4571.60435974268,4933.26264817426,5323.53158111729
T352,180011.020757764,183560.225962725,187143.019893047,190759.382882544
T353,50304.4618425156,53792.8204869786,57517.9708462974,61495.6406673009
T354,22428.3770603626,23059.7992248763,23691.2213893901,24322.6435539038
T355,26283.2727710464,24459.5131443477,24126.6473608347,23798.2911953284
T356,280027.564632937,291183.113572855,302338.662512773,313494.211452691
T357,148792.848584098,152715.132282844,156483.865250535,160103.330756174
T358,13286.5193359199,14901.2504573831,16674.0718912265,18616.878848813
T359,6430.69272883993,6411.8253965157,6395.14909897538,6380.40939466137
T360,12704.8425502746,13471.8666622209,14247.2125663358,15030.5949223284
T361,180774.097387461,185501.39556971,190024.280673997,194348.701885163
T362,28481.2684437318,31368.0890738948,34466.3024517755,37785.7348052215
T363,6827.52343903214,7352.16322988922,7900.58202723046,8473.15043512082
T364,1442.77546156296,1529.05980805231,1615.26066084263,1701.11208852463
T365,5084.45710806283,5084.45710806283,5084.45710806283,5084.45710806283
T366,41214.88156232,43424.5889130486,45538.8778336038,47552.8413602279
T367,18035.7455467332,18782.4688226218,19517.0450094621,20238.8612473327
T368,7100.67877062905,7205.64875804554,7311.49132345829,7418.20814574498
T369,2496.68035661842,2564.00004480098,2629.13016932813,2692.14194545845
T370,2561.94879951049,2648.64519685729,2731.68583799155,2811.04210845974
T371,30337.7491950178,31990.5421512285,33682.6383553245,35413.8336714205
T372,86130.7754955146,101951.41109962,120006.834103367,140500.134253039
T373,27077.7403608971,32937.2628900186,39787.0386063047,47750.9435155186
T374,3930.56847295457,4618.39466084602,5426.18891364142,6374.80635840944
T375,12566.5486354007,15510.5201224159,19144.1776104165,23629.0934263898
T376,145617.703372326,193268.06546718,256454.081564007,340222.378070125
T377,38135.5327834205,48785.5866379981,61710.6140129353,77261.4830177269
T378,11971.1808855858,14225.217026044,16883.7883719073,20015.9824194056
T379,19380.3123342359,23915.986089472,29494.9553611051,36353.0366444062
T380,23815.9851991165,31477.3941628718,41364.6336479286,54058.1125002103
T381,90034.7310844689,113709.081049064,150635.750223228,206073.867062947
T382,313306.947122118,331772.968023331,350195.857734875,368518.636534846
T383,67931.0296457435,79177.8981717459,92107.4691926796,106945.379908405
T384,33840.6163885292,31971.5244866436,30451.1368341893,31841.6199160732
T385,58481.679322841,65337.061803584,72911.5664263171,81271.0509453257
T386,473144.6956158,503487.604651603,534155.687534539,565061.298791973
T387,24221.8253827396,24995.3612405365,25755.5855668805,26502.7274356637
T388,4966.22132916308,5372.07221198103,5802.87021738325,6259.66197493335
T389,4924.43982972523,5402.34495090415,5926.62948346267,6501.79471528421
T390,2966.73071956747,3131.86378770699,3301.36338954132,3475.22423033135
T391,36273.9640615331,38047.8204196572,39734.6214470208,41421.4224743844
T392,16604.0620757894,17774.3255016641,18973.3152504917,20198.3413233137
T393,4515.82806782365,4651.57949158958,4781.17117080048,4904.62986517932
T394,1407.63199545855,1492.26806429092,1579.86522074286,1670.4560457519
T395,2425.60595016041,2425.60595016041,2425.60595016041,2425.60595016041
T396,23717.7570746777,25167.3943531991,26635.8993058225,28119.7440886278
T397,18174.3327357062,21742.4040181613,25874.3567418096,30639.0313483419
T398,3255.1660378585,3504.60351540543,3764.30577037588,4034.3541038312
T399,1248.8438622733,1372.40330788997,1508.18758586669,1657.40623095159
T400,6170.97379573863,7170.76995219555,8321.93376381589,9645.80366224152
T401,29860.8730895917,35102.7630009896,41155.5854414091,48128.4730879143
T402,4927.23867346308,5033.698070883,5133.92873633233,5228.14640357557
T403,1780.17016510287,1919.63912114577,2066.83518882592,2222.01653416166
T404,760.389610868651,811.248842116654,864.361674412018,919.779184893404
T405,1149.30832524891,1149.30832524891,1149.30832524891,1149.30832524891
T406,8197.15177878154,8435.16382253851,8665.10923520016,8886.89359465916
T407,10750.2318663395,13415.6503984763,16448.7472877268,19866.2199578442
T408,5055.46333748334,6079.2421330147,7309.64572427625,8788.2351653447
T409,1208.97705368815,1322.32275338607,1438.07657228467,1556.13654244148
T410,3513.18299717529,4342.1336385838,5366.67874327177,6632.96971697544
T411,20296.1981400721,23501.6883116524,27212.7804586893,31509.1193201006
T412,2818.01588881783,2899.99246990825,2979.351644079,3056.05339260733
T413,3462.1778429542,3728.11302456082,4005.81642168385,4295.44795140756
T414,1164.03028452743,1253.41564081963,1348.50949393798,1449.60436303093
T415,4614.23347687061,5153.82754749199,5750.99404068043,6411.24831966194
