T39,2536.14002547243,2546.13158765911,2554.1248850058,2560.51956096127,2565.63533218831,2569.72797354022,2573.0021061181,2575.62142777756,2577.71689758293,2579.39328340954,2580.73440005671,2581.8072997632,2582.66562463943,2583.35228862926
T40,3884.10043452969,3876.03462112879,3868.70908907629,3862.05589525877,3856.01333239012,3850.52535668657,3845.54106806973,3841.01423807668,3836.90288109853,3833.16886497074,3829.77755730354,3826.69750427217,3823.90013888777,3821.35951604326
T41,6582.11448392181,6619.42163799688,6653.72339469395,6685.26186343209,6714.25964973005,6740.92142640551,6765.43537820128,6787.97453003501,6808.69796824751,6827.75196346949,6845.27100303217,6861.37874020869,6876.18886698645,6889.8059165304
T42,7174.34084314112,7159.67025794955,7146.51503109667,7134.71863774966,7124.14072088409,7114.655421274,7106.14987998108,7098.52289552519,7091.68371975882,7085.55097811843,7080.05170140548,7075.12045757703,7070.69857321571,7066.73343541576
T43,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255,1126.5603236255
T44,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289,8580.28918384289
T45,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073,1120.54914626073
T46,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187,10175.8610040187
T47,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686,1008.60220682686
T48,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641,10467.5353183641
T49,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756,11069.8847775756
T50,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555,9929.9680546555
T51,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986,1024.58198644986
T52,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434,2896.1174923434
T53,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849,1107.32274217849
T54,2817.35966481974,2816.62443347023,2815.90145315721,2815.19051974372,2814.49143249429,2813.80399401828,2813.12801021414,2812.4632902146,2811.80964633277,2811.16689400915,2810.53485175956,2809.91334112381,2809.3021866154,2808.70121567192
T55,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356,1077.17747547356
T56,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142,10532.9837673142
T57,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769,1715.49046207769
T58,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881,1675.24117375881
T59,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512,4910.49467022512
T60,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127,4069.89891813127
T61,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996,3670.12094090996
T62,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969,5659.07099137969
T63,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656,4708.29453840656
T64,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941,1055.54955178941
T65,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441,3550.37246792441
T66,1395.85556819301,1396.29672437468,1396.71187134398,1397.10254252411,1397.47018093237,1397.81614451018,1398.14171113892,1398.44808336001,1398.73639281672,1399.00770443412,1399.26302035255,1399.50328362926,1399.72938172174,1399.9421497657
T67,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674,5148.00387769674
T68,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605,5529.95658406605
T69,3957.43969948493,3957.03469095417,3956.68492853112,3956.38287624509,3956.12202608657,3955.89675778585,3955.70221771889,3955.53421433122,3955.38912782689,3955.26383217643,3955.15562776349,3955.06218321904,3954.98148518973,3954.91179495823
T70,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876,4023.8646616876
T71,2529.55168396913,2529.43509600154,2529.32127284009,2529.21014891923,2529.10166022826,2528.99574427447,2528.89234004709,2528.79138798221,2528.69282992842,2528.59660911335,2528.50267011093,2528.41095880949,2528.32142238058,2528.23400924855
T72,1920.39237710265,1920.23746167688,1920.08570042698,1919.93702913194,1919.79138487832,1919.64870603365,1919.50893222033,1919.37200429009,1919.23786429896,1919.10645548273,1918.97772223295,1918.85161007342,1918.72806563706,1918.60703664343
T73,1016.57921993961,1016.8458519076,1017.08924644654,1017.31142873787,1017.514247465,1017.69939019545,1017.86839742237,1018.0226753823,1018.1635077559,1018.29206634884,1018.40942084198,1018.51654769164,1018.61433825434,1018.70360620334
T74,1669.60341927606,1670.03439914786,1668.78754409946,1674.09239084254,1680.42337236523,1676.40381972017,1669.5328672421,1669.60341927606,1670.03439914786,1668.78754409946,1674.09239084254,1680.42337236523,1676.40381972017,1669.5328672421
T75,1636.04046769095,1638.19274709026,1640.70882086674,1642.26109079924,1646.26126301799,1647.09151213526,1640.70565395612,1636.04046769095,1638.19274709026,1640.70882086674,1642.26109079924,1646.26126301799,1647.09151213526,1640.70565395612
T76,1803.51936178463,1803.10903727953,1802.71247442879,1802.32921168764,1801.95880299081,1801.60081723337,1801.25483776899,1800.92046192503,1800.59730053385,1800.28497747993,1799.98312926205,1799.69140457029,1799.40946387711,1799.13697904221
T77,1934.12917534118,1932.51245356443,1930.9419562868,1929.41636188056,1927.93438650532,1926.49478302759,1925.0963399713,1923.73788049831,1922.41826141802,1921.1363722254,1919.89113416639,1918.68149933014,1917.50644976715,1916.3649966326
T78,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731,3190.16002082731
T79,9867.31773719268,9865.71136189755,9864.17684526904,9862.71097282298,9861.31067387008,9859.97301508347,9858.69519435408,9857.47453492073,9856.30847976295,9855.19458624455,9854.13052099681,9853.1140550306,9852.14305906708,9851.21549907737
T80,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541,2496.16365614541
T81,1563.34427949626,1563.48621467603,1563.62403645334,1563.7578640381,1563.88781318541,1564.01399629569,1564.1365225119,1564.25549781396,1564.37102511037,1564.48320432729,1564.59213249491,1564.6979038314,1564.80060982442,1564.90033931025
T82,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035,1107.50472084035
T83,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445,2925.41586071445
T84,1725.43952442939,1727.80973054981,1731.5305474429,1733.80012409732,1732.90942300137,1729.5291602473,1726.20474263371,1725.43952442939,1727.80973054981,1731.5305474429,1733.80012409732,1732.90942300137,1729.5291602473,1726.20474263371
T85,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675,6342.26076217675
T86,7058.20630063126,7034.83879451438,7011.90610796564,6989.39901140373,6967.30850638468,6945.6258187673,6924.34239202303,6903.44988091751,6882.94014531885,6862.80524421969,6843.03743003479,6823.62914291077,6804.57300550624,6785.86181763137
T87,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652,2151.93449152652
T88,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659,2249.82445077659
T89,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301,2038.87532225301
T90,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253,2050.6576690253
T91,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734,2048.32697309734
T92,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629,2069.39220210629
T93,2318.08115552214,2316.58636678149,2316.85371861398,2318.68199748712,2320.69485926417,2321.37629781749,2320.21291361195,2318.08115552214,2316.58636678149,2316.85371861398,2318.68199748712,2320.69485926417,2321.37629781749,2320.21291361195
T94,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422,2145.0906981422
T95,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029,2119.45128775029
T96,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503,2038.91357748503
T97,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199,2094.50239534199
T98,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953,1901.29765491953
T99,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827,9939.01366276827
T100,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289,927.376121395289
T101,11971.5150807298,11970.3346855504,11969.3116565305,11968.4250079647,11967.656554257,11966.9905359205,11966.4132956264,11965.9129975807,11965.4793844161,11965.10356657,11964.7778397978,11964.4955270564,11964.2508414958,11964.0387677388
T102,1619.73603344361,1619.55534134264,1619.39706884939,1619.25843327136,1619.13699752134,1619.03062714235,1618.93745268859,1618.85583679165,1618.78434532671,1618.72172216642,1618.66686707493,1618.61881635052,1618.57672587426,1618.53985626519
T103,7167.29057416885,7178.93746885988,7189.20338326656,7190.35787445417,7181.53158701112,7169.37089540548,7163.03304844918,7167.29057416885,7178.93746885988,7189.20338326656,7190.35787445417,7181.53158701112,7169.37089540548,7163.03304844918
T104,9248.86530997709,9249.00108843462,9245.06475910935,9244.43653901736,9251.96196096061,9266.30747163566,9280.9614256207,9289.13267293491,9288.869468647,9284.53393270397,9283.51386611275,9290.65953631,9304.63576653872,9318.92424784359
T105,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072,11065.9791879072
T106,958.311933788331,957.518296663935,956.526763146189,956.083643874876,956.522005727243,957.512359214853,958.309289573392,958.311933788331,957.518296663935,956.526763146189,956.083643874876,956.522005727243,957.512359214853,958.309289573392
T107,950.904985652164,950.2314632778,949.309320985762,948.832757866562,949.160001192912,950.045104966663,950.821991410612,950.904985652164,950.2314632778,949.309320985762,948.832757866562,949.160001192912,950.045104966663,950.821991410612
T108,1312.65223548029,1312.34200571439,1311.84052422733,1311.52541872548,1311.63382297115,1312.0841698834,1312.5374579034,1312.65223548029,1312.34200571439,1311.84052422733,1311.52541872548,1311.63382297115,1312.0841698834,1312.5374579034
T109,1260.0493033813,1259.72438063627,1259.45721594785,1259.44892339245,1259.70574402282,1260.03435456652,1260.18727777785,1260.0493033813,1259.72438063627,1259.45721594785,1259.44892339245,1259.70574402282,1260.03435456652,1260.18727777785
T110,1331.94682705313,1331.65563760141,1330.99124812172,1330.45408195512,1330.44836678313,1330.97840160095,1331.64533084407,1331.94682705313,1331.65563760141,1330.99124812172,1330.45408195512,1330.44836678313,1330.97840160095,1331.64533084407
T111,9212.37366260213,9232.51829186715,9250.27478031565,9252.26880717747,9236.99815151199,9215.96555193037,9205.00805307729,9212.37366260213,9232.51829186715,9250.27478031565,9252.26880717747,9236.99815151199,9215.96555193037,9205.00805307729
T112,6950.10656072687,6962.81439107849,6976.69717004576,6981.29794166677,6973.14958890884,6958.39210064734,6948.13898194161,6950.10656072687,6962.81439107849,6976.69717004576,6981.29794166677,6973.14958890884,6958.39210064734,6948.13898194161
T113,7450.58323123099,7464.44613942591,7478.90057149508,7483.05899112947,7473.78787951866,7458.07257846695,7447.74739502472,7450.58323123099,7464.44613942591,7478.90057149508,7483.05899112947,7473.78787951866,7458.07257846695,7447.74739502472
T114,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488,6759.51470215488
T115,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494,8433.72329561494
T116,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142,7761.47037950142
T117,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241,1323.0539382241
T118,9139.90271308706,9165.83235712818,9197.609002967,9223.63560035771,9167.30407310703,9084.68217258457,9088.29118696504,9139.90271308706,9165.83235712818,9197.609002967,9223.63560035771,9167.30407310703,9084.68217258457,9088.29118696504
T119,9081.7661395678,9107.53114422436,9139.10848106367,9164.96597060064,9108.99086748025,9026.90003445296,9030.48763082912,9081.7661395678,9107.53114422436,9139.10848106367,9164.96597060064,9108.99086748025,9026.90003445296,9030.48763082912
T120,5224.60857412193,5228.70596228237,5233.67445410583,5235.77207849774,5233.4183624332,5228.38670625654,5224.46652219534,5224.60857412193,5228.70596228237,5233.67445410583,5235.77207849774,5233.4183624332,5228.38670625654,5224.46652219534
T121,6901.64717540743,6907.08391236328,6913.99490039281,6917.17511104403,6914.22794783443,6907.37441366301,6901.77642348391,6901.64717540743,6907.08391236328,6913.99490039281,6917.17511104403,6914.22794783443,6907.37441366301,6901.77642348391
T122,5601.33881230241,5610.47050000385,5621.98474403646,5627.20888814073,5622.20484866454,5610.74482943896,5601.46085160748,5601.33881230241,5610.47050000385,5621.98474403646,5627.20888814073,5622.20484866454,5610.74482943896,5601.46085160748
T123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123,9535.9702730123
