T15,8029.38701223988,7614.19530511474,8437.26809302597,8171.80857576946,7631.07194430425,7693.77914709062,7272.36376333067,7405.23571696106,7983.59857051873,9025.95230313897,8737.6141417617,8021.77393314009,7795.02776094765,7537.77623491789,8439.08489219011,8174.24797627183,7631.07194430425,7693.77914709062,7272.36376333067,7405.23571696106,7983.59857051872,9025.95230313896,8737.6141417617,8021.77393314009
T16,13592.8883180969,12688.1478716705,13591.2804944693,13162.4549359688,12559.4394230035,12705.1825656246,12977.182948624,13454.320969875,13316.2208209556,13832.5976230043,13840.2540478272,13602.2176607861,13062.8761764459,12627.097782359,13583.1243256023,13078.2353636265,12485.2418600481,12639.8144071859,12919.5935081158,13403.5845909214,13271.5219989735,13793.2178972967,13805.5604534989,13571.6525548644
T17,9111.95077278466,8741.30890262013,10272.9978322476,9903.6456350213,9220.35976160443,9381.65748310467,9717.96827603752,10185.3630159706,10026.663175161,10684.4066745981,10734.0986188369,10582.4012168046,9945.08668525873,9489.43651265447,10872.3972780382,10445.147042202,9724.80961201103,9894.85584785623,10249.4034543434,10742.1342498098,10574.8329090243,11268.2185877135,11320.6024899404,11160.6868597515
T18,4121.94149430677,3839.84832998276,4174.01950167777,4025.82064737043,3699.67289473447,3703.90650086468,3907.1948590802,4016.32926216193,3886.31832969987,4253.71168713172,4213.67509800762,3945.55851706466,3741.72803539491,3553.77808271458,3923.33503327737,3831.20250541598,3555.88604084999,3588.290430446,3809.3168814179,3935.63589296786,3823.72663898093,4198.81566936037,4170.11509173973,3912.89394396185
T19,100496.283809351,97752.9800628398,99972.6825338784,93695.9165151208,85338.3164722927,90893.6258740187,69063.9735140711,65447.2254359431,83137.0787336927,85713.5366316498,88947.5412223214,93629.6107004399,103823.529006945,98777.9903439477,96349.5436179885,92244.0994010742,85189.563045481,91708.5329149196,70170.5483738855,65536.9837747026,82722.6698809752,85246.7982747849,88716.4303084331,93835.9332669006
T20,55750.0052642821,61437.8991926739,53700.2792377988,54921.5081298052,60790.3612569182,65790.7486091546,59456.1351661536,64129.7520447967,65757.1625195181,54663.2388515061,50376.5431300104,47371.6293739054,58226.2577252049,62464.9802321821,54421.1807845128,55654.3123103555,61576.0870086899,66620.3139687617,60229.9753970883,64944.8744550965,66586.436973482,55393.6745995675,51067.1396939343,48033.6654801008
T21,18839.256805853,12265.698240095,10541.3832390161,11110.4783003064,12809.6811916304,16599.5525363899,15415.2871214523,20026.9254247365,15668.4231099223,14293.6905367821,11549.052888456,12213.211564008,22958.4707537811,14891.2307635428,12652.0885484639,13124.0146786165,14881.8746300145,18953.6472101575,17438.3243781974,22333.228787359,17385.4179116111,15748.5457094674,12662.2206891045,13281.8587990889
T22,18068.1107712447,16756.6639842296,19487.325031475,20502.6316989897,36808.3304158953,46507.4868698486,15539.4097847921,23418.8281604213,24093.6887869981,19343.2424096614,21680.7328004264,29664.430528633,18388.2972986054,16826.9775894699,19673.8550797913,20236.8828580108,36922.7100238883,46352.2121381427,15672.1012354895,23244.3212163874,24231.9428250669,19214.622319588,21832.2766726161,29484.6743614096
T23,12424.0732213125,12506.7836403748,13120.5948610562,13746.3318998022,20602.8850543629,18228.6279108026,12076.0127022146,19321.7170334955,15320.3740430464,15829.7030927218,16635.7723349944,11138.1892627675,13309.1767963465,13396.9715330709,14048.3738189751,14712.1866800082,21972.6590276807,19460.977618698,12939.6696094924,20617.6202477431,16380.994227106,16920.697979136,17774.5692765061,11943.6318326578
T24,8482.33789107638,5266.98714208594,5370.24268472215,5631.72927105204,5883.25951213349,11591.6210057734,6725.58742466745,6802.54671236822,6622.93399246268,5506.29462881519,5365.28409741373,7302.80205563041,8504.96106642101,5247.15713420287,5390.37187140336,5610.95794318018,5904.85705168484,11549.5792552172,6749.86146191478,6778.39628426231,6646.32587190981,5487.0840703999,5383.90244220523,7277.88401461229
T25,12579.0403611619,10044.2293203805,7771.57921551841,9655.30400446253,10846.8773181876,9834.26792799517,10365.3773862592,15335.7784120979,12050.7695758011,11003.7563623045,9355.70330335576,8208.13937261484,12004.986889599,10505.0933138714,8615.38027946402,10733.1090224125,11957.2437483866,10691.3489466098,11115.6393785231,16097.9590397239,12589.2942647985,11382.4868229569,9645.43551722342,8400.21015480951
T26,6698.50623246956,4411.66200286586,5799.72422644332,8902.21788132391,5401.16899828909,6405.53023365029,5470.81373638372,5909.65104023166,8086.65914719075,10965.5713398754,7176.00943718379,4132.68682414219,6482.10868705921,4812.93024672203,6106.05556143017,8569.75727594064,5987.38090807784,6479.95858948786,5365.01365110058,6296.44841026297,8140.73447551033,10935.5127835867,7494.04141581858,4165.23934565406
T27,23004.9954954106,21930.1630110609,16926.9861821942,22290.8316471401,25135.4742958992,25794.5117294795,28041.8473585488,23313.2690792957,20892.5196313393,20322.2566437013,18328.8207902125,17599.5819117125,23004.9954954106,21930.1630110609,16926.9861821942,22290.8316471401,25135.4742958992,25794.5117294795,28041.8473585488,23313.2690792957,20892.5196313393,20322.2566437013,18328.8207902125,17599.5819117125
T28,19779.638450983,20629.9497818305,20525.3253472395,24130.5487820077,27533.8051056177,25685.8681730795,22716.4511238571,26508.5930838278,24520.9773977625,24094.1308684489,23016.6454616563,19926.7508147769,24450.9280388494,24220.2497715606,23836.4087497493,27963.8350358027,31887.5512178398,29741.0702529532,26299.293588074,30675.3712390102,28369.9956299301,27868.9385253861,26616.6488800433,23040.9359164001
T29,11929.8787900481,11000.2289106632,11747.9595627651,12136.2789645366,12378.6954165569,15353.2757378108,11271.1245209696,12675.2896693526,14482.3927614911,14985.7675391794,15599.2397174999,11793.4969088235,12896.6720247854,11896.9773422419,12701.0782833927,13118.5685458945,13379.1609651626,16574.8112773358,12188.3266289976,13697.95818948,15639.5568303333,16180.171930549,16838.9070122409,12750.0400198951
T30,48839.158866599,36637.6062851325,30864.3702757085,36641.0713660488,41181.0764416853,42870.8340527878,42609.2471546645,46280.5417453152,42250.9537800105,32849.9388132243,30180.2217292794,38156.6051015883,47077.1670772675,35626.1492654968,30717.4476770656,37172.4071645046,41812.8083146593,42861.3205865992,41950.3412714213,45591.5035903741,42266.1182808507,33373.4832760535,30644.5046359904,38127.0259101759
T31,7741.10943820486,6070.95495241253,6779.61776778838,9190.08499523165,11071.6217797874,12215.9076277203,11041.8051502424,11526.6652645067,10872.3891674194,7890.5853823872,5887.22882474877,5013.17557724246,8316.54225848191,6302.85126513411,6972.5965924586,9487.2137757833,11230.2418821353,12457.9144084589,11112.2854674364,11685.9597504085,10896.2753114795,7973.50396049012,5885.83245381797,5055.58071478408
T32,46240.7784094117,37674.5704144071,42131.8392605815,57132.2832804254,71814.8739548438,91777.0582057619,63085.6728382416,70168.8073994276,75110.0156345638,50313.5676619121,33882.2532055484,31342.6513292553,45153.0617528828,36871.9357869447,41346.8130427787,56220.9632050647,70826.1474817428,90688.5886723091,62395.548173999,69497.4582515594,74478.8869092504,49922.5404017039,33638.8465816448,31141.7098672069
T33,10871.1100716881,8856.55330419855,10248.4478969188,13843.502666986,13540.88592658,15257.7151105115,12461.2194899421,14773.6054335769,13658.3129179349,9549.91757005991,6964.1892994231,6439.92603452485,10558.5375001836,8523.04344770607,9912.43210975607,13465.6058400317,13203.2540714599,14924.1270723036,12199.1168821209,14505.1510735797,13427.9571131251,9387.86666819047,6846.72781273696,6339.12143061822
T34,37160.548589203,30553.164228548,32250.3794493498,40881.9617014843,46898.4672414623,56531.6379584877,41115.5077520326,40553.7813316217,36782.4790221956,26112.0376363288,20876.659501285,23508.8023189658,37160.548589203,30553.164228548,32250.3794493498,40881.9617014843,46898.4672414623,56531.6379584877,41115.5077520326,40553.7813316218,36782.4790221957,26112.0376363288,20876.659501285,23508.8023189658
T35,24973.9788794143,22362.9374226851,23140.3757764698,22751.408074421,25448.8853092369,35586.6148011376,28742.1106271457,23989.6173721044,23617.1807650122,22448.343208437,19742.4105451664,19818.9558983905,24973.9788794143,22362.9374226851,23140.3757764698,22751.408074421,25448.8853092369,35586.6148011376,28742.1106271457,23989.6173721044,23617.1807650122,22448.343208437,19742.4105451664,19818.9558983905
T36,461551.902757839,415774.074006292,409281.91792848,447201.232113723,492378.063643276,564422.948221461,439527.524340186,470912.11807098,478704.85108811,411407.123763264,373011.469639049,381061.02893326,465872.541057364,413719.912963102,407362.860249944,442174.159923494,495329.366679248,563219.488170046,441491.013837963,470252.890494364,480024.486744484,409938.345257514,373746.721863305,380253.684069137
T37,50947.0057081072,48930.5688889899,45203.3140865661,43768.8156060821,37190.4583705186,38298.6026574191,30239.1958339763,25087.2137185191,34368.5835051888,36838.7544488098,38337.6710864753,44309.727474747,51085.5728258343,48930.5688889899,45203.3140865661,43768.8156060821,37190.4583705186,38298.6026574191,30239.1958339763,25087.2137185191,34368.5835051888,36838.7544488098,38337.6710864752,44309.727474747
T38,42313.8825732406,46726.9019253543,40209.4411667324,41184.7972587271,47462.1723701896,51933.2829750107,45521.0221410439,48828.7994083292,51132.7163519306,41626.0100561813,38623.3017060368,35920.1771730004,42884.5637814009,46824.8943032746,40213.0839891508,41184.7972587271,47462.1723701896,51933.2829750107,45521.0221410439,48828.7994083292,51132.7163519306,41626.0100561813,38623.3017060368,35920.1771730004
T39,7889.39506632117,5759.86521337522,4358.78727088253,4418.34995976383,5952.57794373474,8330.24410528178,6482.36053797554,8558.84331852673,7215.74376970275,6168.9645165828,4774.3715988613,4956.0590869236,10408.8483463003,7027.20679348319,5352.37079766281,5314.61520728225,6988.74489810582,9562.23029521749,7397.15318572019,9599.06846890812,8039.97616453325,6829.56002731102,5262.98103079732,5414.32498780851
T40,7297.41744898264,7601.37779731289,10836.3341778735,8943.0569506689,23794.3358738211,28400.529342915,7658.98071862985,9371.45978138498,13509.3853680717,9090.61773861492,12741.3484162908,17649.5517678533,7986.05723519979,7510.71186966763,11464.5772919408,9157.36350712992,24783.468439233,29293.3588130599,7953.64611816108,9700.12031883752,13995.2503365774,9413.48476226637,13191.5844076955,18258.3180733349
T41,5585.59805602622,7022.03569275407,7050.05517225866,6941.49619374299,12416.2286054275,10426.355799582,4857.30486538705,7350.54151563399,7510.64195112779,8204.58228173362,9429.22591610248,5678.48663249996,5700.33696239882,6936.12827527018,6925.45553748831,6983.43715600596,12594.2996606783,10408.9199476212,4798.1382519638,7343.33261407406,7577.99815140456,8224.97814239727,9370.09790076452,5660.00580991215
T42,3222.13176617685,1725.49377501163,2058.95090062289,1865.10969248256,2684.99099736493,6974.44248361856,2789.58142825536,2111.59586112513,3186.0718669107,2351.69342971644,2130.11511519337,3019.04264512749,3222.13176617703,1725.49377501163,2058.95090062289,1865.10969248256,2684.99099736493,6974.44248361856,2789.58142825536,2111.59586112513,3186.0718669107,2351.69342971644,2130.11511519337,3019.04264512749
T43,9319.28660049653,7637.74385578225,5603.1000888978,7536.44202957792,8801.25070336968,8164.43542615621,8076.28666283914,11882.9410626335,9290.20306249559,8791.28324738566,7429.62532037984,6236.2126663988,8673.07062910878,7888.39174217956,6413.68512068135,8917.90544091412,10577.0543319231,9792.54422705352,9586.77071945268,13503.5762708913,10493.1943765307,9723.81677854072,8176.4867974296,6791.00537676289
T44,1733.3375592669,1798.16216770529,1696.04415069251,3704.9735681104,2115.55902973437,3056.2981690121,1433.68390631902,2156.01472101057,2502.53170191525,4703.78290716731,2716.19243629664,1391.5491807897,1735.15106475795,1747.26435058824,1720.55285263415,3633.04795750966,2138.92349809393,3001.44315339003,1450.16891442444,2119.19795892071,2531.93650097531,4627.59895790873,2748.61509465379,1369.79021581806
T45,13463.5700823746,13846.0682655152,11833.5619685275,14228.1157507769,15016.2270710235,14798.355777809,16191.7054872033,14044.1020825976,13917.5827414149,13566.9917855975,12626.5014348962,12565.5151231439,13463.5700823746,13846.0682655152,11833.5619685275,14228.1157507769,15016.2270710235,14798.355777809,16191.7054872033,14044.1020825976,13917.5827414149,13566.9917855975,12626.5014348962,12565.5151231439
T46,8484.44554765328,7628.17387011119,8228.31786780144,9999.50357373887,12032.616034779,13536.1907030716,11466.9740128009,13867.1654952223,9904.81990797958,9306.76237459658,8152.08525216084,5750.09265868536,8484.44554765328,7628.1738701112,8228.31786780144,9999.50357373886,12032.616034779,13536.1907030716,11466.9740128009,13867.1654952223,9904.81990797958,9306.76237459657,8152.08525216084,5750.09265868536
T47,3340.58696742468,2883.029228667,2915.01453258496,3215.30260903344,3408.74093289459,5431.79038992942,2741.44509188588,2917.24054153167,4228.84622044715,4663.39207544812,5570.85835398841,3122.37506742453,3325.25745967816,2869.97130990288,2901.98463492199,3201.1194435489,3393.90184584937,5408.46092643243,2729.81966491094,2905.03205168963,4211.38454360548,4644.38934060759,5548.45752709966,3109.97954744342
T48,19707.4702798559,14929.6797045031,12401.1701061186,16718.3949710193,20094.06772951,19059.9712031689,20305.4002102392,22324.5960715017,19596.28233912,13992.5698929314,11766.3919619196,15640.6321920441,19265.7907248467,14583.3418386455,12409.2324165993,17106.8096038502,20520.6206378493,19037.0533310823,19867.548645759,21888.87679762,19630.872244959,14318.3875343084,12020.4461021344,15603.0501060863
T49,3090.56266121689,2440.69903209752,2691.14696271294,4877.53533941161,5154.8597723892,5288.09415232413,5203.09712784253,6272.0647853856,5065.02374159817,3398.76012549046,2217.99366155296,1811.59244469424,2954.40620994469,2373.57980545046,2660.6076848901,4852.82137322446,5143.06832963939,5282.63357708954,5200.67011381215,6270.74973669324,5064.5418869528,3398.61277679557,2217.94981279277,1811.57619959864
T50,23256.5081425504,18209.1271863574,19954.5898943947,29658.6769227057,35937.1381667492,45431.9160687986,34773.10328249,38808.4599126604,38452.8639448195,25018.8673468592,16088.5177125736,15044.6791074263,23256.5081425504,18209.1271863574,19954.5898943947,29658.6769227057,35937.1381667492,45431.9160687986,34773.10328249,38808.4599126604,38452.8639448195,25018.8673468592,16088.5177125736,15044.6791074263
T51,6730.98990649866,5412.99660328552,6432.21535551546,9174.40103442807,8860.63730839953,9929.38140528379,8078.27826323915,9606.20039382861,8924.93099096416,6319.54326768762,4352.44620849462,3768.6768966175,6632.33337675734,5375.32630170126,6414.46959445811,9204.63482335309,8860.50493660627,9937.36405118073,8070.21322600967,9610.12490331376,8921.51219812032,6322.18456686965,4351.21257876154,3769.63606022679
T52,22065.6023053316,18733.7325820942,17231.7418529215,24519.8802970916,28199.7025225124,33681.0143197931,25388.0806470215,24129.1318935202,21400.5527689396,14746.0603991725,10962.7057869872,12267.0615139195,22862.9397034838,18721.2618097042,18066.686160923,25665.2796390162,29490.0782848374,35186.4670601171,26535.3387595435,25212.5585920811,22360.2925487603,15419.1435806564,11469.1255108784,12823.29631152
T53,11619.3057790787,9808.51895651791,7525.84803811961,8234.81387680273,9275.85656406602,16329.2126759064,13301.9065007679,9319.79105953659,9738.72482716039,8584.74813711603,7427.36139510005,7296.04754101166,11619.3057790787,9808.51895651791,7525.84803811961,8234.81387680273,9275.85656406602,16329.2126759063,13301.9065007679,9319.79105953659,9738.7248271604,8584.74813711604,7427.36139510005,7296.04754101166
T54,239279.675439716,228674.421927264,206202.807026075,245691.643080975,268037.090401364,316069.295664214,234791.651804275,252980.140757693,253541.882977081,221253.960620216,191958.26495504,203877.788609321,241446.93767475,227302.673734131,205994.109976087,245129.175464515,268726.511531528,315357.267636445,235508.216828697,252264.719362912,254209.632553817,220662.185820059,192464.777265804,203350.314091959
T55,26500.0154145223,23110.7554936043,25085.0840185597,22581.5837975084,22607.1228961761,32198.5133279801,19309.3752790087,15697.1938009199,22625.5947240229,22969.5822183242,23856.6269606526,24522.456181383,26500.0154145223,23110.7554936043,25085.0840185597,22581.5837975084,22607.1228961761,32198.5133279801,19309.3752790087,15697.1938009199,22625.5947240229,22969.5822183242,23856.6269606526,24522.4561813831
T56,3166.61117830346,2868.80585856164,2503.60796385529,2057.77630023992,2483.58101485717,4704.01207215,2883.77065348306,2430.25996520447,2973.30406386269,2510.77180963963,1951.91240404891,1859.61880580434,3166.61117830347,2868.80585856164,2503.60796385529,2057.77630023992,2483.58101485717,4704.01207215,2883.77065348306,2430.25996520447,2973.30406386269,2510.77180963963,1951.91240404891,1859.61880580434
T57,4559.22472548437,3151.18538165154,2946.94373096402,2690.63171844954,3018.91678121306,4705.91846507155,3244.96603279513,3351.01089362923,3652.11715505518,3539.41531918183,2849.54097427389,3226.52651822006,5156.95720975461,3328.95007405286,3116.74631595145,2850.19257934148,3191.54431068489,4939.81404053645,3426.33215158836,3536.41035350242,3848.75725572192,3731.88344240068,3015.48578470824,3407.1871148794
T58,2561.56304222987,2231.21791195274,2652.33241163687,2545.57028855146,4050.96797196268,5040.33556157588,2273.3061443056,2371.85778431722,3496.36811462029,2984.15838531812,3000.77485460067,3292.57401910328,2817.26484938542,2455.23075190015,2897.7472343884,2776.10349813465,4362.6707647587,5393.45657676768,2465.80838739526,2563.90987388982,3742.2064585111,3196.38205516218,3206.98232049086,3505.96487794006
T59,2180.26887838803,2229.40816148236,2586.73971337299,2870.18484354046,3917.41415220854,3877.80234542008,2071.02849151015,2251.39537266772,2916.10335290837,3182.18541951381,2793.95991522498,2095.92127538396,2203.7171435743,2248.99530082817,2604.45178784408,2885.76107154748,3933.01240368427,3890.57457450528,2078.13134905336,2257.56339915243,2922.0819043525,3187.39000324672,2797.9131958546,2098.6418862308
T60,1263.77104258698,932.671527188056,1111.51855389776,1052.19313653004,1202.11472982404,1853.79974950517,1082.39306314564,972.509959124401,1218.88883335227,1085.70082785804,1143.92016355113,1290.03835690749,1292.23370140215,954.736697355163,1135.96335426196,1075.00515563593,1226.60534063966,1886.68082345283,1103.79796790765,991.723193677215,1240.99095330955,1105.41217971697,1163.84390271664,1311.22391057876
T61,1027.35936306908,782.190853186239,748.404569455089,753.460242881423,753.584219455097,824.344544874901,882.33513170011,967.063649472995,822.087156083708,792.561145924783,728.527084021114,846.771728221163,1031.45400384639,782.190853186239,748.404569455089,753.460242881423,753.584219455097,824.344544874901,882.33513170011,967.063649472995,822.087156083708,792.561145924783,728.527084021114,846.771728221163
T62,1089.57067700409,725.411470534063,894.22892530678,1123.38876483459,946.070442189713,1294.96196278968,736.341021576095,775.878414915053,1245.8457638499,1458.39362754953,1013.69739286716,708.814666983713,1089.5706770041,725.411470534063,894.22892530678,1123.38876483459,946.070442189716,1294.96196278968,736.341021576097,775.878414915053,1245.8457638499,1458.39362754953,1013.69739286716,708.814666983713
T63,2541.83317764688,1994.77384440711,1915.2859202631,1648.92074689132,1837.96365707151,2596.64302644884,2387.52117755974,2085.22264112948,1858.7139557379,1787.25563982899,1799.05761545758,1964.94977929019,2323.10856630047,1983.35232700827,1976.81210211593,1916.01561974137,1987.40851827726,2621.43895493074,2413.81066001464,2115.45761360055,1979.24776062588,1947.13330896758,1928.1503813387,2070.8994131607
T64,2470.54978580657,2304.35647124486,2447.01824178312,2423.90628263444,2512.88598105215,2743.20617418901,2486.84520786161,2516.61454681595,2610.19844584081,2493.90875690049,2449.2976348739,2610.55510110259,2702.05385714492,2535.8605425832,2678.52231312147,2655.41035397278,2744.39005239049,2974.71024552736,2718.34927919995,2748.11861815429,2841.70251717916,2725.41282823883,2680.80170621225,2842.05917244093
T65,2662.37460858058,2569.20505160397,2901.32472205277,2896.60390744849,3174.43928856931,4532.99977609353,2564.81317996826,2487.5218198538,3494.50037475616,3565.84128902733,3341.67508997807,2706.9256124319,2702.72298696966,2536.88830134462,2984.13684005927,2847.61441365857,3197.50530159458,4498.06096943948,2584.66133828454,2476.06697729103,3505.54043922061,3555.80827193956,3348.71721909868,2702.84997062008
T66,9373.53991392806,7134.32898701447,6732.24144634267,6708.1571954415,7958.40277091942,15048.7317911108,7482.07397923607,6638.5287034226,8377.49618168577,8264.90550121152,7085.78048775383,8206.8938869862,9872.39014327843,7115.32308219956,6690.07006304114,6419.52880185918,8489.17811900958,14663.7094692612,7584.7638120546,6562.98892213612,8561.17963352445,8051.35833092841,7201.12695717434,8116.77214495742
T67,2860.45804281957,1907.16434082334,1973.57163661084,2316.60789089501,3215.00784002871,5079.89218888412,2821.98542390404,2711.46801680268,3021.24513290978,2572.64580918361,1847.61696416076,1793.78697217731,3048.42890645416,2045.00847659849,2115.07222965741,2476.56515245921,3420.56686182871,5371.69443967403,3008.01813299285,2891.89847869527,3217.25156518648,2745.96313422472,1982.15702996904,1925.31876709735
T68,14159.6591761459,10856.5979476339,13472.9202811306,18610.8515014229,26590.8092890054,38731.4139427533,21855.4315784662,22624.9806865198,28012.2850369356,18017.4603856236,10785.1179022249,9930.6369759757,14159.6591761459,10856.5979476339,13472.9202811306,18610.8515014229,26590.8092890054,38731.4139427532,21855.4315784662,22624.9806865199,28012.2850369356,18017.4603856236,10785.1179022249,9930.6369759757
T69,1644.78737775133,1145.65551417425,1335.53248012771,1814.21882613653,1883.00196350634,3279.34242676528,2028.40306853269,2156.34053306463,2105.6947601114,1311.43423940821,820.814360533678,1052.32727355187,1686.20791156523,1176.57164102974,1384.41935717284,1860.81393758446,1945.16225117023,3347.11146361347,2093.60504942739,2209.41274724245,2172.27948434383,1351.02006064062,858.769174743391,1087.14498131341
T70,7460.40188854821,5614.81018815884,5628.65054233298,7943.27931308369,10331.8794366767,17669.3738087005,8705.1464033315,8837.20982124391,7476.81016865457,5371.84663141402,3463.95741800151,5253.92733841004,7743.7612731726,5426.26117320993,5688.87375667919,7960.08474514312,10313.9184346636,17640.3586891078,8753.28774716353,8766.4409125483,7539.6679724146,5332.09147780832,3486.77021053151,5224.09944379159
T71,5196.13103638564,4973.44953247998,5652.34715137742,4888.64540315363,7332.45046175209,11410.1483776653,5613.03223194562,5095.86091051906,6232.83835120613,5324.58164368656,4497.93871939178,4558.32117702054,5466.97868484744,4883.47767585835,5514.16354985761,4974.83824737603,7317.15318261324,11340.7713161314,5701.01499864932,5045.32874098625,6225.14514719889,5347.94716736002,4487.80724048187,4549.83700735357
T72,88711.8992970797,78550.1630815752,78154.8632031511,86045.6377724675,100951.094145888,159073.753221886,86142.8852493797,86503.9262608813,98818.4162556532,88251.6059942475,70274.8003467245,78040.1833088976,89970.5312193085,75833.9848339564,78377.0933530621,86713.8405035762,101215.522893724,159014.330958302,86160.0101907845,85883.050447505,99541.3852949666,87858.2662092585,70596.5898129939,77732.7923187922
T73,18352.7971207324,18914.3116523954,16765.5920997466,18892.9247251728,18039.6578640769,10373.2605610966,9452.96719885657,16794.1487501954,17970.4942462252,17049.6845989391,18716.8166140593,16930.7194245788,18859.1521821634,19389.0090521565,17152.876546134,19287.2570411994,18384.2819678282,10561.8975822749,9610.88963580398,17038.97429164,18208.2353718972,17256.2966027082,18922.2665207846,17101.5933729552
